Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
761,35,174,2836,5118267,9005000,1083842,3337590,3785674,1289283,60983,4900,103,2645555,28,2,174,60983,Goldshire Footman*Dread Infernal*Archmage*Ogre Magi*Stormwind Champion*Darkscale Healer*Voodoo Doctor*King Mukla*Novice Engineer*Jungle Panther*Stranglethorn Tiger*Sunfury Protector*Crazed Alchemist*Acidic Swamp Ooze*Pint-Sized Summoner*Mind Control Tech*Abomination*Demolisher*Emperor Cobra*Mortal Coil*Shadowflame*Doomguard*Amani Berserker*Mogu'shan Warden*Harvest Golem*Dalaran Mage*Blood Knight*Illidan Stormrage*Mana Wraith*Stampeding Kodo
862,34,172,3062,5398923,8360000,1079545,2840311,3252392,1286483,70049,5020,88,5728888,29,1,172,70049,Blood Imp*Voidwalker*Chillwind Yeti*Abusive Sergeant*Abusive Sergeant*Razorfen Hunter*Stormwind Champion*Venture Co. Mercenary*Wisp*Wisp*Darkscale Healer*Young Priestess*Acolyte of Pain*Jungle Panther*Shattered Sun Cleric*Scarlet Crusader*Stranglethorn Tiger*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Lorewalker Cho*Mountain Giant*Dire Wolf Alpha*Felguard*Mortal Coil*Raging Worgen*Illidan Stormrage*Hungry Crab*Bloodsail Raider
970,34,182,3272,5776173,8310000,1056558,2697352,3267148,1314079,74400,4980,88,5728888,30,0,182,74400,Blood Imp*Voidwalker*River Crocolisk*Injured Blademaster*Chillwind Yeti*Booty Bay Bodyguard*Abusive Sergeant*Abusive Sergeant*Razorfen Hunter*Stormwind Champion*Venture Co. Mercenary*Wisp*Wisp*Young Priestess*Voodoo Doctor*Jungle Panther*Shattered Sun Cleric*Scarlet Crusader*Stranglethorn Tiger*Ancient Brewmaster*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Lorewalker Cho*Mountain Giant*Dire Wolf Alpha*Felguard*Harvest Golem*Illidan Stormrage*Hungry Crab
3298,2623,184,3280,5601769,8475000,1053687,2951622,3574041,1286725,59161,5640,108,7306666,29,1,184,59161,Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Sen'jin Shieldmasta*Worgen Infiltrator*Voodoo Doctor*Scarlet Crusader*Sunwalker*Sunwalker*Defender of Argus*Loot Hoarder*Mountain Giant*Mountain Giant*Dire Wolf Alpha*Frost Elemental*Void Terror*Doomguard*Amani Berserker*Amani Berserker*Murloc Tidehunter*Blood Knight*Demonfire*Illidan Stormrage*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Wild Pyromancer*Wild Pyromancer*Millhouse Manastorm*Flesheating Ghoul
3533,2473,183,3372,5144927,8970000,1038461,3339464,3732998,1358974,59971,8100,117,6090000,29,1,183,59971,Fen Creeper*Silverback Patriarch*Ravenholdt Assassin*Bloodfen Raptor*Bloodfen Raptor*Sen'jin Shieldmasta*The Black Knight*Voodoo Doctor*Scarlet Crusader*Sunwalker*Sunwalker*Defender of Argus*Loot Hoarder*Mountain Giant*Dire Wolf Alpha*Void Terror*Siphon Soul*Doomguard*Amani Berserker*Amani Berserker*Mogu'shan Warden*Murloc Tidecaller*Alexstrasza*Dalaran Mage*Illidan Stormrage*Bloodsail Raider*Bloodsail Raider*Wild Pyromancer*Millhouse Manastorm*Flesheating Ghoul
4247,3723,188,3543,5327040,9005000,1054414,3221543,3769017,1328706,61184,7900,116,5915555,30,0,188,61184,Earthen Ring Farseer*Frostwolf Grunt*Ironfur Grizzly*Gnomish Inventor*Stormpike Commando*Ravenholdt Assassin*Bloodfen Raptor*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Abusive Sergeant*The Black Knight*Voodoo Doctor*Scarlet Crusader*Sunwalker*Sunwalker*Defender of Argus*Mountain Giant*Dire Wolf Alpha*Doomguard*Amani Berserker*Amani Berserker*Mogu'shan Warden*Alexstrasza*Illidan Stormrage*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Wild Pyromancer*Millhouse Manastorm*Flesheating Ghoul
5014,4247,185,3598,5431715,8860000,1060383,3158577,3804740,1222911,61857,7480,104,3448888,29,1,185,61857,Earthen Ring Farseer*Ironfur Grizzly*Gnomish Inventor*Stormpike Commando*Bloodfen Raptor*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Abusive Sergeant*Darkscale Healer*The Black Knight*Worgen Infiltrator*Voodoo Doctor*Scarlet Crusader*Sunwalker*Sunwalker*Defender of Argus*Dire Wolf Alpha*Doomguard*Sense Demons*Amani Berserker*Amani Berserker*Mogu'shan Warden*Alexstrasza*Illidan Stormrage*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Wild Pyromancer*Millhouse Manastorm*Flesheating Ghoul
6685,5533,186,3606,5115189,8855000,1040654,2884810,3730095,1313946,69874,6240,100,4288888,30,0,186,69874,Goldshire Footman*Fen Creeper*Voidwalker*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Sen'jin Shieldmasta*Elven Archer*Voodoo Doctor*Scarlet Crusader*Sunwalker*Sunwalker*Defender of Argus*Loot Hoarder*Dire Wolf Alpha*Baron Geddon*Doomguard*Amani Berserker*Amani Berserker*Alexstrasza*Priestess of Elune*Illidan Stormrage*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Wild Pyromancer*Southsea Captain*Flesheating Ghoul
6859,4662,190,3662,5559723,8665000,1057703,2716676,3717830,1248124,65358,6760,95,3072222,30,0,190,65358,Earthen Ring Farseer*Earthen Ring Farseer*Ironfur Grizzly*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Sen'jin Shieldmasta*Abusive Sergeant*The Black Knight*Voodoo Doctor*Scarlet Crusader*Sunwalker*Defender of Argus*Defender of Argus*Loot Hoarder*Dire Wolf Alpha*Frost Elemental*Doomguard*Amani Berserker*Mogu'shan Warden*Harvest Golem*Alexstrasza*Blood Knight*Blood Knight*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Wild Pyromancer*Millhouse Manastorm*Flesheating Ghoul
6959,5014,187,3849,5347850,8955000,1062534,3097710,3860413,1218872,61833,5920,104,3448888,29,1,187,61833,Earthen Ring Farseer*Ironfur Grizzly*Gnomish Inventor*Stormpike Commando*Bloodfen Raptor*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Abusive Sergeant*Darkscale Healer*Worgen Infiltrator*Voodoo Doctor*Scarlet Crusader*Sunwalker*Sunwalker*Defender of Argus*Dire Wolf Alpha*Doomguard*Sense Demons*Amani Berserker*Amani Berserker*Mogu'shan Warden*Alexstrasza*Priestess of Elune*Illidan Stormrage*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Wild Pyromancer*Millhouse Manastorm*Flesheating Ghoul
