Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
698,40,121,595,4361911,7115000,1054813,3328179,3361208,833450,239047,4000,93,3956666,25,4,121,239047,Goldshire Footman*Blessing of Might*Blessing of Kings*Consecration*Truesilver Champion*Ironfur Grizzly*Southsea Deckhand*Young Dragonhawk*Elven Archer*Boulderfist Ogre*Stormwind Champion*Wisp*Jungle Panther*Leper Gnome*Mana Addict*Ancient Brewmaster*Crazed Alchemist*Dire Wolf Alpha*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
898,40,124,822,4484890,7280000,1041208,3275412,3438873,864697,220407,3960,93,3623333,25,4,124,220407,Goldshire Footman*Blessing of Might*Blessing of Kings*Consecration*Truesilver Champion*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Stormwind Champion*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
1398,571,129,991,4617583,6995000,1065761,3421015,3342387,800571,262096,5760,94,3115555,25,4,129,262096,Goldshire Footman*Blessing of Might*Blessing of Kings*Consecration*Truesilver Champion*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*King Mukla*Jungle Panther*Jungle Panther*Leper Gnome*Mana Addict*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Gadgetzan Auctioneer*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
1995,1126,131,638,4357340,7220000,1062326,3529085,3418282,864265,226846,6860,100,4422222,24,5,131,226846,Blessing of Might*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*King Mukla*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Acidic Swamp Ooze*Mind Control Tech*Gadgetzan Auctioneer*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Alexstrasza*Priestess of Elune*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
2297,1446,132,1153,4825630,7140000,1000000,2970588,3240896,1002801,233855,5220,86,3115555,26,4,132,233855,Goldshire Footman*Blessing of Might*Blessing of Might*Blessing of Kings*Consecration*River Crocolisk*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Chillwind Yeti*Wisp*Jungle Panther*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Dire Wolf Alpha*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Murloc Tidecaller*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Violet Teacher*Southsea Captain*Gruul*Flesheating Ghoul
2849,2109,133,969,4508896,7025000,1041992,3805693,3271886,895373,216595,8440,105,4650000,24,5,133,216595,Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Worgen Infiltrator*King Mukla*Jungle Panther*Leper Gnome*Ancient Brewmaster*Mind Control Tech*Gadgetzan Auctioneer*Baron Geddon*Lay on Hands*Aldor Peacekeeper*Shieldbearer*Murloc Tidehunter*Alexstrasza*Priestess of Elune*Blood Knight*Illidan Stormrage*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
3011,2532,134,1065,4522123,7345000,1040844,3611980,3500340,850918,203750,3960,101,3565555,24,6,134,203750,Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Ironfur Grizzly*Silverback Patriarch*Southsea Deckhand*Lord of the Arena*Young Dragonhawk*Bloodfen Raptor*Chillwind Yeti*Stormwind Champion*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
3081,2305,136,1034,3785848,7985000,1040701,3600500,3942391,830306,191401,5260,100,3022222,27,3,136,191401,Consecration*Consecration*Oasis Snapjaw*Ironfur Grizzly*Young Dragonhawk*Stonetusk Boar*Sen'jin Shieldmasta*Chillwind Yeti*Abusive Sergeant*The Black Knight*Acolyte of Pain*Argent Squire*Novice Engineer*Thrallmar Farseer*Dark Iron Dwarf*Argent Commander*Argent Commander*Pint-Sized Summoner*Secretkeeper*Mind Control Tech*Defender of Argus*Loot Hoarder*Emperor Cobra*Tirion Fordring*Avenging Wrath*Knife Juggler*Knife Juggler*Dread Corsair*Southsea Captain*Flesheating Ghoul
3174,2516,144,1475,4665014,7060000,1075779,3177053,3300283,915014,312780,5560,86,2982222,23,6,144,312780,Goldshire Footman*Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Worgen Infiltrator*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
4523,3977,145,1467,4720284,7025000,1035587,3164412,3138790,1022775,325785,7320,89,4032222,23,6,145,325785,Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Worgen Infiltrator*Jungle Panther*Leper Gnome*Crazed Alchemist*Mind Control Tech*Coldlight Seer*Lay on Hands*Aldor Peacekeeper*Shieldbearer*Ysera*Blood Knight*Illidan Stormrage*Mana Wraith*Hungry Crab*Violet Teacher*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
5028,3766,147,1508,4607167,7115000,1027406,3260716,3270555,938861,271142,6760,97,4178888,23,6,147,271142,Goldshire Footman*Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Sunfury Protector*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Alexstrasza*Priestess of Elune*Blood Knight*Illidan Stormrage*Bloodsail Raider*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
5070,3174,152,1632,4890670,6860000,1040816,3123906,3070699,989795,318543,5560,84,2960000,24,5,152,318543,Goldshire Footman*Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Worgen Infiltrator*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Acidic Swamp Ooze*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
