Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
898,40,124,822,4484890,7280000,1041208,3275412,3438873,864697,220407,3960,93,3623333,25,4,124,220407,Goldshire Footman*Blessing of Might*Blessing of Kings*Consecration*Truesilver Champion*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Stormwind Champion*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
1360,898,123,850,4332869,7180000,1050139,3284122,3410167,824512,272524,3960,94,3648888,24,5,123,272524,Goldshire Footman*Blessing of Might*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Ironfur Grizzly*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Stormwind Champion*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
1398,571,129,991,4617583,6995000,1065761,3421015,3342387,800571,262096,5760,94,3115555,25,4,129,262096,Goldshire Footman*Blessing of Might*Blessing of Kings*Consecration*Truesilver Champion*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*King Mukla*Jungle Panther*Jungle Panther*Leper Gnome*Mana Addict*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Gadgetzan Auctioneer*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
1991,1398,129,1017,4711777,6835000,1043160,3186539,3274323,777615,287303,5800,89,3098888,25,4,129,287303,Goldshire Footman*Goldshire Footman*Blessing of Might*Blessing of Kings*Consecration*Truesilver Champion*Southsea Deckhand*Young Dragonhawk*Elven Archer*King Mukla*Jungle Panther*Jungle Panther*Thrallmar Farseer*Leper Gnome*Mana Addict*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Gadgetzan Auctioneer*Lay on Hands*Aldor Peacekeeper*Murloc Tidehunter*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Flesheating Ghoul
2297,1446,132,1153,4825630,7140000,1000000,2970588,3240896,1002801,233855,5220,86,3115555,26,4,132,233855,Goldshire Footman*Blessing of Might*Blessing of Might*Blessing of Kings*Consecration*River Crocolisk*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Chillwind Yeti*Wisp*Jungle Panther*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Dire Wolf Alpha*Aldor Peacekeeper*Gurubashi Berserker*Murloc Tidehunter*Murloc Tidecaller*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Violet Teacher*Southsea Captain*Gruul*Flesheating Ghoul
2516,1917,129,1170,4662667,7085000,1040225,3383203,3340860,829922,267862,5560,91,3165555,23,6,129,267862,Goldshire Footman*Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
3174,2516,144,1475,4665014,7060000,1075779,3177053,3300283,915014,312780,5560,86,2982222,23,6,144,312780,Goldshire Footman*Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Worgen Infiltrator*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Violet Teacher*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
3766,2516,144,1529,4581108,7305000,1055441,3225872,3355236,960985,312840,5560,89,3165555,23,6,144,312840,Goldshire Footman*Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Sunfury Protector*Crazed Alchemist*Mind Control Tech*Lay on Hands*Aldor Peacekeeper*Gurubashi Berserker*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
4624,3476,145,1659,4416720,7715000,1063512,3502916,3567725,947504,268600,4200,98,3262222,24,5,145,268600,Blessing of Might*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Ironfur Grizzly*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Stormwind Champion*Wisp*Jungle Panther*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Defender of Argus*Lay on Hands*Aldor Peacekeeper*Priestess of Elune*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Dread Corsair*Violet Teacher*Southsea Captain*Flesheating Ghoul
6560,5922,152,1669,4836244,6870000,1000000,2994177,3105531,978165,280726,5300,79,1765555,24,5,152,280726,Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Raid Leader*Silverback Patriarch*Southsea Deckhand*Young Dragonhawk*Chillwind Yeti*Elven Archer*Wisp*Young Priestess*Argent Squire*Jungle Panther*Thrallmar Farseer*Leper Gnome*Ancient Brewmaster*Crazed Alchemist*Mind Control Tech*Aldor Peacekeeper*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
7352,5337,152,1954,4627298,7070000,1048797,2970297,3256011,963932,345994,5460,86,3315555,23,6,152,345994,Goldshire Footman*Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Truesilver Champion*Silverback Patriarch*Southsea Deckhand*Lord of the Arena*Young Dragonhawk*Chillwind Yeti*Booty Bay Bodyguard*Elven Archer*Wisp*Argent Squire*Worgen Infiltrator*Jungle Panther*Leper Gnome*Mind Control Tech*Coldlight Seer*Lay on Hands*Aldor Peacekeeper*Blood Knight*Illidan Stormrage*Hungry Crab*Bloodsail Raider*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
