Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
793,217,124,483,4346352,8705000,1076392,3916714,4246984,757610,34298,7780,110,3888888,25,4,124,34298,Blessing of Kings*Consecration*Hammer of Wrath*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Booty Bay Bodyguard*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Worgen Infiltrator*Thrallmar Farseer*Sunwalker*Questing Adventurer*Mana Addict*Acidic Swamp Ooze*Gadgetzan Auctioneer*Sword of Justice*Repentance*Aldor Peacekeeper*Tauren Warrior*Raging Worgen*Nozdormu*Alexstrasza*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm
945,217,129,887,4622802,8815000,1044809,3622802,4207600,825865,39012,9480,107,4112222,26,3,129,39012,Consecration*Hammer of Wrath*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Chillwind Yeti*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Argent Squire*Worgen Infiltrator*King Mukla*Sunwalker*Sunwalker*Questing Adventurer*Ancient Watcher*Crazed Alchemist*Acidic Swamp Ooze*Argent Protector*Sword of Justice*Repentance*Aldor Peacekeeper*Tauren Warrior*Raging Worgen*Nozdormu*Alexstrasza*Mana Wraith*Millhouse Manastorm*Stampeding Kodo
1310,709,137,1195,4318410,8935000,1042529,3757694,4310016,785674,34512,7940,106,3982222,25,4,137,34512,Consecration*Hammer of Wrath*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Chillwind Yeti*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Gadgetzan Auctioneer*Noble Sacrifice*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Mana Wraith*Knife Juggler*Wild Pyromancer*Millhouse Manastorm
1487,945,137,1227,4703537,8905000,1047164,3720943,4299831,754070,41139,9680,108,4040000,26,3,137,41139,Consecration*Hammer of Wrath*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Lord of the Arena*Chillwind Yeti*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Argent Squire*Worgen Infiltrator*King Mukla*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Argent Protector*Sword of Justice*Repentance*Aldor Peacekeeper*Tauren Warrior*Raging Worgen*Murloc Warleader*Nozdormu*Alexstrasza*Mana Wraith*Millhouse Manastorm*Stampeding Kodo
1820,1070,135,1358,4411461,8725000,1081948,3562177,4206303,794269,43315,7700,109,5632222,26,4,135,43315,Goldshire Footman*Blessing of Might*Consecration*Consecration*Hammer of Wrath*Magma Rager*Raid Leader*Southsea Deckhand*Bloodfen Raptor*Chillwind Yeti*Booty Bay Bodyguard*Ogre Magi*Boulderfist Ogre*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Angry Chicken*Bloodmage Thalnos*Sunwalker*Demolisher*Mountain Giant*Dire Wolf Alpha*Aldor Peacekeeper*Tauren Warrior*Alexstrasza*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Master Swordsmith
1886,1310,145,1577,4401597,8765000,1013690,3504278,4154592,859669,39981,8040,103,4178888,26,3,145,39981,Consecration*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Frostwolf Warlord*Lightwarden*The Black Knight*Acolyte of Pain*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Gadgetzan Auctioneer*Noble Sacrifice*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Mana Wraith*Knife Juggler*Wild Pyromancer*Millhouse Manastorm
3604,1886,143,1703,4578827,8785000,1011952,3441092,4207740,875924,41840,7920,99,4010000,26,3,143,41840,Consecration*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Argent Squire*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Youthful Brewmaster*Crazed Alchemist*Acidic Swamp Ooze*Noble Sacrifice*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Mana Wraith*Knife Juggler*Wild Pyromancer*Millhouse Manastorm
3697,2165,156,1714,4378666,9375000,1049066,4051200,4494400,806400,40470,7800,117,4023333,25,4,156,40470,Consecration*Consecration*Hammer of Wrath*Magma Rager*Frostwolf Grunt*Lord of the Arena*Bloodfen Raptor*Booty Bay Bodyguard*Stormwind Champion*Frostwolf Warlord*The Black Knight*Worgen Infiltrator*Dragonling Mechanic*Sunwalker*Sunwalker*Crazed Alchemist*Acidic Swamp Ooze*Coldlight Seer*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
3740,1886,151,1895,4584017,9135000,1019704,3555008,4268199,938697,41414,7980,103,4178888,26,3,151,41414,Consecration*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Frostwolf Warlord*Lightwarden*The Black Knight*Acolyte of Pain*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Youthful Brewmaster*Acidic Swamp Ooze*Gadgetzan Auctioneer*Noble Sacrifice*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Mana Wraith*Knife Juggler*Wild Pyromancer*Millhouse Manastorm
5432,4539,154,2022,4629113,8965000,1039040,3150585,4197992,906860,43844,6020,96,3760000,23,5,154,43844,Blessing of Might*Light's Justice*Light's Justice*Blessing of Kings*Consecration*Earthen Ring Farseer*Magma Rager*Frostwolf Grunt*Ironfur Grizzly*Southsea Deckhand*Sen'jin Shieldmasta*Elven Archer*Frostwolf Warlord*The Black Knight*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Acidic Swamp Ooze*Argent Commander*Holy Wrath*Aldor Peacekeeper*Aldor Peacekeeper*Tauren Warrior*Alexstrasza*Equality*Wild Pyromancer*Bloodsail Corsair*Millhouse Manastorm
6306,5215,161,2136,4458130,9255000,1050783,3992976,4366828,903835,46149,8600,121,5832222,24,5,161,46149,Consecration*Consecration*Hammer of Wrath*Frostwolf Grunt*Bloodfen Raptor*Chillwind Yeti*Frostwolf Warlord*The Black Knight*Worgen Infiltrator*Shattered Sun Cleric*Dragonling Mechanic*Sunwalker*Sunwalker*Crazed Alchemist*Acidic Swamp Ooze*Mind Control Tech*Mountain Giant*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Avenging Wrath*Tauren Warrior*Raging Worgen*Alexstrasza*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
7130,6350,157,2211,4550328,9140000,998905,3126914,4259299,940919,47375,9280,107,4912222,26,3,157,47375,Goldshire Footman*Holy Light*Light's Justice*Consecration*Consecration*Earthen Ring Farseer*Magma Rager*Frostwolf Grunt*Bloodfen Raptor*Booty Bay Bodyguard*The Black Knight*Worgen Infiltrator*Thrallmar Farseer*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Acidic Swamp Ooze*Dire Wolf Alpha*Tirion Fordring*Raging Worgen*Nozdormu*Alexstrasza*Blood Knight*Mana Wraith*Bloodsail Raider*Dread Corsair*Millhouse Manastorm*Stampeding Kodo
9392,8899,158,2228,4528531,9025000,1040443,3315789,4191689,929639,49678,9800,110,4488888,26,3,158,49678,Light's Justice*Consecration*Consecration*Hammer of Wrath*Earthen Ring Farseer*Earthen Ring Farseer*Booty Bay Bodyguard*Razorfen Hunter*Frostwolf Warlord*The Black Knight*Young Priestess*Worgen Infiltrator*Sunwalker*Crazed Alchemist*Pint-Sized Summoner*Pint-Sized Summoner*Coldlight Seer*Emperor Cobra*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Murloc Warleader*Nozdormu*Alexstrasza*Imp Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
