deck_id;fitness;average;variance;
3933;1158;4.166666666666667;7.33888888889;
6306;2136;4.033333333333333;5.83222222222;
6935;1619;3.933333333333333;6.86222222222;
7610;1376;4.1;6.49;
9987;1934;4.033333333333333;6.56555555556;
8540;1496;3.9;7.15666666667;
5504;1322;3.8333333333333335;6.67222222222;
8551;1578;4.066666666666666;6.79555555556;
6778;1295;3.966666666666667;6.49888888889;
6217;1581;3.966666666666667;6.96555555556;
4559;1037;4.0;6.86666666667;
8899;1854;4.033333333333333;6.43222222222;
9632;1657;3.8333333333333335;6.20555555556;
8602;1537;3.9;7.02333333333;
8088;1555;4.033333333333333;6.23222222222;
7685;1269;4.133333333333334;8.58222222222;
7551;1850;3.8666666666666667;6.71555555556;
9533;1171;4.1;6.62333333333;
8305;1737;4.0;6.73333333333;
7919;1351;3.933333333333333;6.52888888889;
9263;1691;4.0;6.33333333333;
4258;1588;3.7333333333333334;5.72888888889;
7093;1509;3.7;6.87666666667;
8317;1422;3.7333333333333334;6.99555555556;
9176;1897;3.6;5.17333333333;
6695;1678;3.6333333333333333;6.83222222222;
7559;1470;4.1;7.02333333333;
7202;2010;3.966666666666667;6.36555555556;
7529;1385;4.4;7.24;
9622;1793;4.166666666666667;7.00555555556;
8140;1736;3.8333333333333335;6.87222222222;
5900;1704;3.8666666666666667;6.44888888889;
9653;1497;4.133333333333334;6.31555555556;
8179;1707;3.933333333333333;5.59555555556;
9578;1808;4.133333333333334;6.58222222222;
7847;1601;4.033333333333333;8.69888888889;
5480;1831;3.8666666666666667;6.11555555556;
7947;1676;3.7;5.74333333333;
8996;1643;3.7333333333333334;4.92888888889;
9290;1753;4.066666666666666;6.06222222222;
8356;1498;4.0;7.13333333333;
9746;1551;3.8666666666666667;6.04888888889;
8463;1832;3.8333333333333335;6.93888888889;
7613;1773;4.166666666666667;6.80555555556;
7346;1931;3.7;6.94333333333;
8034;1428;4.2;6.42666666667;
6148;1644;3.7;4.54333333333;
7574;1075;3.966666666666667;6.83222222222;
7883;1543;3.8;7.09333333333;
3228;1379;3.933333333333333;6.59555555556;
9079;1735;3.7;5.61;
9189;1522;3.6333333333333333;5.96555555556;
9808;1535;4.1;8.42333333333;
5155;1314;3.8666666666666667;7.04888888889;
4715;1698;3.5;5.98333333333;
3584;1216;3.8;6.89333333333;
8677;1522;3.7666666666666666;6.64555555556;
9777;1701;3.7333333333333334;5.99555555556;
8337;1767;3.6333333333333333;6.63222222222;
9553;2071;3.8;4.96;
8043;1656;4.133333333333334;7.11555555556;
7289;1491;4.266666666666667;5.92888888889;
9393;2070;3.8666666666666667;6.84888888889;
9689;1723;3.933333333333333;6.19555555556;
8393;1455;3.8666666666666667;5.11555555556;
5022;1207;4.433333333333334;6.77888888889;
7733;1621;3.7666666666666666;6.17888888889;
9467;1509;3.566666666666667;4.84555555556;
7972;2129;3.6;6.77333333333;
8890;1647;3.8;4.69333333333;
6993;1818;3.8666666666666667;5.71555555556;
7066;908;3.9;6.55666666667;
9933;1349;3.9;7.29;
7944;1538;3.7666666666666666;7.11222222222;
7872;1179;4.1;7.15666666667;
9402;1658;3.7;7.21;
9457;1468;3.8666666666666667;6.31555555556;
7929;1694;3.6666666666666665;6.28888888889;
8639;1406;3.8;6.82666666667;
9104;1194;3.7;7.34333333333;
6694;1817;3.6666666666666665;4.28888888889;
5749;1423;3.933333333333333;6.99555555556;
5938;1520;3.7;5.94333333333;
9671;1633;3.6333333333333333;5.76555555556;
8702;1526;3.6;4.84;
8325;1887;3.7666666666666666;6.71222222222;
9026;2179;4.1;6.29;
7429;1146;4.266666666666667;6.19555555556;
9642;1268;4.2;7.09333333333;
8491;1126;4.1;6.69;
8198;1835;3.6;3.77333333333;
4455;1183;4.0;8.4;
9218;1905;4.166666666666667;4.47222222222;
4712;1255;3.3;6.21;
7412;1155;3.7333333333333334;8.12888888889;
9199;1406;4.033333333333333;5.36555555556;
5003;1341;3.433333333333333;7.24555555556;
9625;1496;4.1;5.62333333333;
9376;1244;3.5;8.31666666667;
4750;1608;3.6;5.97333333333;
9541;1078;3.8333333333333335;8.33888888889;
7566;1570;3.566666666666667;7.44555555556;
7504;1509;3.966666666666667;8.96555555556;
9785;1027;3.6666666666666665;7.82222222222;
9582;1832;4.1;5.02333333333;
7618;1754;3.8333333333333335;4.67222222222;
5685;1371;3.966666666666667;5.76555555556;
9254;1737;4.166666666666667;5.87222222222;
8465;1599;4.133333333333334;5.98222222222;
9875;1576;3.8666666666666667;7.91555555556;
9849;1743;4.166666666666667;6.47222222222;
6391;1760;3.9;6.35666666667;
9910;1758;4.233333333333333;7.24555555556;
9313;2064;4.2;6.96;
8672;1504;4.2;5.69333333333;
4705;1384;4.1;5.75666666667;
8374;2058;3.7;4.21;
5956;1798;4.3;6.41;
9562;1837;3.7333333333333334;4.32888888889;
9935;1997;3.566666666666667;4.31222222222;
5453;1665;3.966666666666667;6.09888888889;
7396;1807;3.6;4.04;
9783;1649;3.8;4.29333333333;
7871;1945;3.6333333333333333;3.69888888889;
9833;1565;3.8666666666666667;4.44888888889;
9820;995;3.933333333333333;6.32888888889;
9525;1838;3.933333333333333;5.86222222222;
9157;1707;3.966666666666667;6.16555555556;
8283;1345;4.266666666666667;6.46222222222;
8134;1496;3.6666666666666665;7.08888888889;
6611;1558;4.0;6.0;
7741;1659;3.8333333333333335;7.67222222222;
8887;1799;3.8333333333333335;4.53888888889;
7160;1030;4.0;6.13333333333;
9362;1514;3.8;7.62666666667;
9011;1512;3.9;4.15666666667;
6900;1630;3.933333333333333;5.26222222222;
9113;1356;3.9;5.82333333333;
5185;1614;3.6333333333333333;6.89888888889;
6596;1784;3.7;4.01;
5910;1767;3.8;6.56;
8696;1695;3.6;4.30666666667;
9920;1481;3.4;6.64;
9763;1012;3.533333333333333;6.98222222222;
7006;1187;3.533333333333333;6.78222222222;
7110;1437;3.533333333333333;5.78222222222;
9100;2114;3.466666666666667;4.18222222222;
7835;1750;3.566666666666667;6.17888888889;
9126;1434;3.8333333333333335;4.33888888889;
8956;1454;3.8333333333333335;5.33888888889;
4885;1551;3.8666666666666667;4.11555555556;
9286;1237;3.8333333333333335;7.07222222222;
6214;1427;3.8666666666666667;3.31555555556;
7112;2068;3.9;4.42333333333;
6271;1542;3.966666666666667;5.09888888889;
3942;1572;3.933333333333333;5.99555555556;
8624;1292;3.966666666666667;7.29888888889;
8534;1246;3.6;5.64;
7961;1602;4.4;6.24;
7141;1870;3.7333333333333334;7.32888888889;
8576;1714;3.433333333333333;6.37888888889;
5449;1352;3.6;7.04;
8460;2040;3.6;6.10666666667;
4362;1378;3.3333333333333335;6.48888888889;
5225;1272;3.8;5.62666666667;
8865;1425;3.9;9.09;
8526;1622;3.6333333333333333;5.56555555556;
8536;1863;3.7666666666666666;5.37888888889;
6067;1822;4.366666666666666;6.83222222222;
7803;1717;3.9;5.35666666667;
9152;1462;3.9;5.95666666667;
5200;1320;3.933333333333333;7.26222222222;
7899;1489;4.3;5.54333333333;
6676;1563;3.966666666666667;7.16555555556;
8258;1843;4.266666666666667;6.66222222222;
8549;1501;4.133333333333334;5.44888888889;
6682;1120;4.1;7.49;
8210;887;3.933333333333333;7.06222222222;
8097;1764;3.7;6.67666666667;
8618;1432;3.7;6.74333333333;
3968;1639;3.933333333333333;4.52888888889;
3730;1625;3.9;6.22333333333;
5995;1791;3.7333333333333334;6.46222222222;
7676;1694;3.8333333333333335;5.80555555556;
9856;1542;4.533333333333333;6.58222222222;
4130;1644;3.966666666666667;4.36555555556;
8809;1592;3.6666666666666665;6.55555555556;
9283;1726;3.8666666666666667;7.24888888889;
7849;1529;3.966666666666667;4.83222222222;
8072;1151;4.1;6.09;
6012;1607;4.133333333333334;5.31555555556;
7620;1365;4.0;7.6;
5819;1555;3.7666666666666666;3.51222222222;
8194;1879;3.8666666666666667;4.78222222222;
7471;1593;3.533333333333333;6.31555555556;
9149;1929;3.8;3.82666666667;
5495;1662;4.2;6.69333333333;
6790;1861;3.933333333333333;4.66222222222;
8732;1341;3.8;6.02666666667;
7784;1366;3.8;3.56;
7903;1478;3.6;6.44;
9781;1747;4.033333333333333;4.69888888889;
9532;1521;4.2;5.16;
5305;1572;3.933333333333333;7.79555555556;
8828;1871;3.7;6.54333333333;
5396;830;3.566666666666667;7.04555555556;
6191;1881;4.0;4.33333333333;
8079;1409;4.3;5.94333333333;
4539;1714;3.566666666666667;6.04555555556;
9692;1870;3.6;4.37333333333;
8906;2083;4.066666666666666;4.39555555556;
7166;1790;4.2;6.82666666667;
6759;1945;3.7;5.34333333333;
5441;1329;3.7;6.21;
4540;1780;4.0;4.6;
9572;1988;3.8;4.56;
9620;1745;3.9;5.62333333333;
9247;1356;3.6;6.64;
6938;2023;3.5;6.78333333333;
3742;1548;4.3;6.47666666667;
8044;1638;4.0;4.4;
9563;1593;3.933333333333333;4.32888888889;
8628;1660;3.7;6.41;
5778;1367;4.0;7.0;
6194;1563;3.966666666666667;4.49888888889;
6578;1533;4.066666666666666;4.12888888889;
7281;1376;3.8;6.22666666667;
9959;1917;3.533333333333333;6.58222222222;
5215;1349;4.0;5.73333333333;
6433;1126;3.966666666666667;5.36555555556;
7892;1481;3.6;6.37333333333;
6349;1989;4.1;4.49;
6600;1544;4.333333333333333;4.28888888889;
9773;1645;4.1;4.69;
8771;1584;4.233333333333333;4.17888888889;
9603;1563;4.3;4.41;
9968;1663;3.6;6.90666666667;
9359;1338;3.5;7.18333333333;
9618;1608;3.6666666666666665;6.75555555556;
6567;1646;4.433333333333334;7.04555555556;
7031;1455;4.1;4.35666666667;
9243;2082;3.8333333333333335;6.73888888889;
4030;1055;3.8;9.22666666667;
8774;1611;3.8;6.62666666667;
5288;1401;4.3;4.61;
9433;1721;3.566666666666667;6.51222222222;
9555;1569;3.8333333333333335;3.67222222222;
8720;1768;3.3333333333333335;6.62222222222;
5243;1833;4.166666666666667;4.20555555556;
7950;1248;3.1333333333333333;6.71555555556;
9084;1536;4.2;4.82666666667;
6823;723;3.3;7.27666666667;
9738;1419;4.233333333333333;4.57888888889;
5596;1327;3.566666666666667;6.71222222222;
9173;1611;4.133333333333334;4.64888888889;
7299;1114;3.6;6.84;
6822;1210;3.3;6.81;
8351;1368;4.0;3.4;
8840;1575;3.9;3.69;
4683;1354;3.6;7.24;
5405;1475;4.0;4.06666666667;
7338;1390;4.066666666666666;3.86222222222;
3697;1714;3.9;4.02333333333;
7560;1512;4.1;4.09;
7991;1061;4.266666666666667;3.79555555556;
8319;1392;4.133333333333334;3.98222222222;
5680;1129;3.466666666666667;6.91555555556;
7506;1787;3.966666666666667;3.69888888889;
8961;1087;3.2666666666666666;6.92888888889;
9715;1641;3.7;8.67666666667;
8444;1088;3.3333333333333335;7.88888888889;
8335;1900;3.933333333333333;3.86222222222;
5702;1627;4.366666666666666;4.09888888889;
6431;1022;3.6;8.50666666667;
7646;759;3.3666666666666667;7.09888888889;
9645;1116;4.2;3.69333333333;
9396;1601;4.3;5.87666666667;
7797;1623;4.033333333333333;3.29888888889;
8474;1404;4.166666666666667;3.47222222222;
9414;1410;3.933333333333333;3.52888888889;
8166;1089;4.1;3.75666666667;
7352;1497;4.3;3.74333333333;
