Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
569,49,95,-153,3675247,7575000,1009900,3133333,3233663,1064686,141634,5760,101,6298888,28,2,95,141634,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Mountain Giant*Felguard*Void Terror*Siphon Soul*Grimscale Oracle*Murloc Tidecaller*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Faerie Dragon*Violet Teacher
821,49,97,-87,3600513,7785000,1001284,3203596,3188182,1202312,121829,6080,103,6178888,28,2,97,121829,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*King Mukla*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Mountain Giant*Felguard*Void Terror*Siphon Soul*Pit Lord*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Violet Teacher
892,49,95,-80,3823834,7720000,1007772,3171632,3262305,1084196,125276,5760,103,6112222,28,2,95,125276,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Spiteful Smith*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Mountain Giant*Felguard*Void Terror*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Violet Teacher
952,49,92,-63,3664271,7655000,1007184,3094056,3346178,954931,145716,5400,92,3662222,28,2,92,145716,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Kobold Geomancer*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Spiteful Smith*The Black Knight*Acolyte of Pain*King Mukla*Sunfury Protector*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Felguard*Void Terror*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Faerie Dragon*Violet Teacher
1314,579,97,74,3948018,7695000,1010396,2968810,3182586,1191682,176289,5700,93,4690000,28,2,97,176289,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Spiteful Smith*Darkscale Healer*The Black Knight*Acolyte of Pain*Voodoo Doctor*King Mukla*Sunfury Protector*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Mountain Giant*Felguard*Void Terror*Siphon Soul*Mogu'shan Warden*Grimscale Oracle*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Violet Teacher*Southsea Captain
1487,892,108,297,4009696,7735000,1009049,3078215,3330316,1089204,152454,5820,100,6088888,28,2,108,152454,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Mountain Giant*Felguard*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
1679,952,105,456,3757982,7830000,1008939,2842273,3317369,1102809,216240,5000,86,1982222,29,1,105,216240,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Silverback Patriarch*Kobold Geomancer*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Spiteful Smith*The Black Knight*Acolyte of Pain*King Mukla*Sunfury Protector*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Felguard*Void Terror*Siphon Soul*Tauren Warrior*Grimscale Oracle*Mana Wraith*Hungry Crab*Wild Pyromancer*Faerie Dragon*Violet Teacher
2916,2295,112,589,4220477,7325000,1002730,3085324,3145392,1011604,191243,6860,99,4343333,28,2,112,191243,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Void Terror*Siphon Soul*Doomguard*Grimscale Oracle*Sea Giant*Demonfire*Wild Pyromancer*Violet Teacher*Southsea Captain*Gruul
3277,1487,111,604,4287241,7485000,1008016,3083500,3132932,1106212,238244,5820,98,5995555,28,2,111,238244,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Mountain Giant*Felguard*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
3792,2295,111,649,4311509,7255000,1004135,2958649,3163335,946243,214388,6560,93,3156666,28,2,111,214388,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Void Terror*Void Terror*Siphon Soul*Doomguard*Grimscale Oracle*Alexstrasza*Demonfire*Wild Pyromancer*Violet Teacher*Southsea Captain
3865,2146,113,686,4140808,7670000,1004563,2953715,3026727,1138200,248672,5820,90,4266666,29,1,113,248672,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Mountain Giant*Felguard*Felguard*Murloc Warleader*Grimscale Oracle*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
4337,3277,117,767,4266934,7455000,1004694,2967806,3183769,1036887,243489,5520,88,3395555,28,2,117,243489,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Crazed Alchemist*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
4869,4337,123,826,4236824,7495000,1002668,3096064,3266844,993328,253374,5620,93,3556666,28,2,123,253374,River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Crazed Alchemist*Argent Commander*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
5520,4467,128,830,4584316,7205000,1002081,3034698,2979181,1279666,193124,7240,99,6343333,29,1,128,193124,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Defender of Argus*Abomination*Mountain Giant*Doomguard*Flame Imp*Amani Berserker*Raging Worgen*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Violet Teacher*Hogger
5575,3571,125,897,4358477,7490000,1004005,3099465,2995327,1257676,221415,6300,110,7488888,28,2,125,221415,Goldshire Footman*Fen Creeper*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Defender of Argus*Defender of Argus*Mountain Giant*Felguard*Siphon Soul*Doomguard*Amani Berserker*Sea Giant*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
5924,4869,120,922,4245169,7505000,1003997,3069953,3224516,1032644,222258,5220,86,1915555,28,2,120,222258,River Crocolisk*River Crocolisk*Frostwolf Grunt*Ironfur Grizzly*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Crazed Alchemist*Argent Commander*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Siphon Soul*Grimscale Oracle*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
6575,5898,125,1122,4363831,6995000,1014295,3055754,3014295,1115796,233993,8440,95,2538888,26,4,125,233993,Hellfire*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Ironbeak Owl*Reckless Rocketeer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Defender of Argus*Emperor Cobra*Baron Geddon*Siphon Soul*Doomguard*Doomguard*Sense Demons*Grimscale Oracle*Blood Knight*Demonfire*Wild Pyromancer*Violet Teacher*Southsea Captain*Millhouse Manastorm
8773,7995,128,1169,4352823,7525000,1005980,3252491,3055813,1254485,181755,7940,106,3848888,27,3,128,181755,Shadow Bolt*Dread Infernal*Dread Infernal*River Crocolisk*Frostwolf Grunt*Ironfur Grizzly*Silverback Patriarch*Bloodfen Raptor*Bloodfen Raptor*The Black Knight*Voodoo Doctor*King Mukla*Dark Iron Dwarf*Sunfury Protector*Defender of Argus*Defender of Argus*Lorewalker Cho*Felguard*Siphon Soul*Doomguard*Doomguard*Raging Worgen*Priestess of Elune*Demonfire*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Dread Corsair*Faerie Dragon*Deathwing
9778,6575,134,1303,4525941,7035000,1009950,3129353,3022032,1136460,194594,8580,97,2512222,27,3,134,194594,Fen Creeper*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Ironbeak Owl*Reckless Rocketeer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Crazed Alchemist*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Defender of Argus*Emperor Cobra*Baron Geddon*Siphon Soul*Doomguard*Doomguard*Sense Demons*Blood Knight*Demonfire*Wild Pyromancer*Violet Teacher*Southsea Captain*Millhouse Manastorm
