Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
784,88,130,1227,4886780,7905000,1049968,2612903,3598355,1013282,48844,3100,76,1782222,26,4,130,48844,Hunter's Mark*Earthen Ring Farseer*Silverback Patriarch*Ravenholdt Assassin*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Lightwarden*Argent Squire*Novice Engineer*Shattered Sun Cleric*Scarlet Crusader*Mana Addict*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Murloc Tidehunter*Scavenging Hyena*Kill Command*Snipe*Knife Juggler*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
895,88,135,1444,4985312,7830000,1050446,2690932,3570242,1003192,50227,3200,76,1515555,26,4,135,50227,Hunter's Mark*Silverback Patriarch*Ravenholdt Assassin*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Lightwarden*Novice Engineer*Jungle Panther*Scarlet Crusader*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Scavenging Hyena*Kill Command*Imp Master*Imp Master*Snipe*Knife Juggler*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
1359,784,129,1471,4890259,7700000,1047402,2534415,3620129,903246,50529,3100,75,1850000,27,3,129,50529,Hunter's Mark*Earthen Ring Farseer*Silverback Patriarch*Southsea Deckhand*Ravenholdt Assassin*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Lightwarden*Argent Squire*Novice Engineer*Shattered Sun Cleric*Scarlet Crusader*Mana Addict*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Murloc Tidehunter*Scavenging Hyena*Kill Command*Knife Juggler*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
1422,895,136,1493,5217643,7765000,1055376,2784288,3564069,1017385,46024,4640,77,1112222,27,3,136,46024,River Crocolisk*Silverback Patriarch*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Novice Engineer*Jungle Panther*Scarlet Crusader*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Scavenging Hyena*Kill Command*Imp Master*Imp Master*Snipe*Illidan Stormrage*Knife Juggler*Faerie Dragon*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
2012,1422,135,1574,4972646,7860000,1044529,2888676,3659669,933206,46175,4700,81,1743333,26,4,135,46175,River Crocolisk*Silverback Patriarch*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Novice Engineer*Jungle Panther*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Scavenging Hyena*Explosive Shot*Kill Command*Imp Master*Imp Master*Snipe*Illidan Stormrage*Knife Juggler*Faerie Dragon*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
2349,1422,138,1584,5186255,7785000,1039177,2646114,3542068,1019910,50195,5040,76,1182222,27,3,138,50195,River Crocolisk*Silverback Patriarch*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Novice Engineer*Jungle Panther*Scarlet Crusader*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Scavenging Hyena*Kill Command*Imp Master*Imp Master*Snipe*Illidan Stormrage*Hungry Crab*Knife Juggler*Faerie Dragon*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
2476,1422,139,1616,4962894,8085000,1047000,2856524,3770562,920222,47934,4600,81,1343333,27,3,139,47934,River Crocolisk*Silverback Patriarch*Stonetusk Boar*Injured Blademaster*Booty Bay Bodyguard*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Novice Engineer*Jungle Panther*Scarlet Crusader*Defender of Argus*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Murloc Tidehunter*Scavenging Hyena*Kill Command*Imp Master*Imp Master*Snipe*Illidan Stormrage*Knife Juggler*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
2884,2308,143,1641,4526255,8760000,1003995,3091894,4162671,825913,45737,3760,99,2743333,25,4,143,45737,Fen Creeper*Oasis Snapjaw*Silverback Patriarch*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Abusive Sergeant*Spiteful Smith*Stormwind Champion*Gladiator's Longbow*Voodoo Doctor*Voodoo Doctor*Bloodmage Thalnos*Silvermoon Guardian*Twilight Drake*Ancient Brewmaster*Demolisher*Dire Wolf Alpha*Tauren Warrior*Amani Berserker*Amani Berserker*Raging Worgen*Murloc Warleader*Explosive Shot*Harvest Golem*Deadly Shot*Deadly Shot*Wild Pyromancer*Southsea Captain*Animal Companion
3042,2514,142,1697,4653037,8560000,998247,3078855,4116822,816588,49336,3240,103,3645555,25,5,142,49336,Fen Creeper*Wolfrider*Silverback Patriarch*Ironforge Rifleman*Kobold Geomancer*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Multi-Shot*Multi-Shot*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Ancient Brewmaster*Crazed Alchemist*Acidic Swamp Ooze*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Harvest Golem*Onyxia*Southsea Captain*Southsea Captain*Animal Companion
3250,2616,144,1909,4535294,8500000,998235,3074117,4190000,887647,50635,1840,96,3226666,23,6,144,50635,Goldshire Footman*Fen Creeper*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Tundra Rhino*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Questing Adventurer*Ancient Brewmaster*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Raging Worgen*Explosive Shot*Kill Command*Harvest Golem*Knife Juggler*Knife Juggler*Wild Pyromancer*Southsea Captain*Animal Companion
3499,3067,149,2015,4587849,8395000,999404,2736748,3855866,982727,52643,3740,91,4298888,24,6,149,52643,Goldshire Footman*Fen Creeper*Silverback Patriarch*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Wisp*Multi-Shot*Arcane Shot*Argent Squire*Voodoo Doctor*Leper Gnome*Twilight Drake*Questing Adventurer*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Shieldbearer*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Snake Trap*Onyxia*Wild Pyromancer*Southsea Captain*Southsea Captain*Animal Companion*Flesheating Ghoul
3872,3250,149,2085,4681279,8440000,999407,2849526,4046208,996445,54418,1940,93,3156666,23,6,149,54418,Goldshire Footman*Fen Creeper*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Questing Adventurer*Ancient Brewmaster*Sunfury Protector*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Raging Worgen*Explosive Shot*Kill Command*Harvest Golem*Knife Juggler*Knife Juggler*Wild Pyromancer*Southsea Captain*Animal Companion
4398,3632,156,2212,4637951,8590000,1000000,3232828,3982537,941210,45440,4140,102,4106666,23,6,156,45440,Fen Creeper*Ironfur Grizzly*Silverback Patriarch*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Multi-Shot*Arcane Shot*Gladiator's Longbow*Argent Squire*Leper Gnome*Twilight Drake*Questing Adventurer*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Shieldbearer*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Snake Trap*Onyxia*Wild Pyromancer*Southsea Captain*Southsea Captain*Animal Companion*Flesheating Ghoul*Flesheating Ghoul
4662,4106,161,2520,4937612,8335000,998800,2752249,3867426,940011,53536,5340,92,4128888,24,6,161,53536,Fen Creeper*Silverback Patriarch*Silverback Patriarch*Stormpike Commando*Stormwind Champion*Wisp*Multi-Shot*Arcane Shot*Argent Squire*Worgen Infiltrator*Voodoo Doctor*King Mukla*Leper Gnome*Questing Adventurer*Mind Control Tech*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Shieldbearer*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Snake Trap*Onyxia*Wild Pyromancer*Southsea Captain*Southsea Captain*Animal Companion*Flesheating Ghoul
6574,6163,160,2583,4805288,8320000,999399,2527043,3814302,984975,55541,6280,87,4023333,26,3,160,55541,Fen Creeper*Silverback Patriarch*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Murloc Raider*Sen'jin Shieldmasta*Wisp*Multi-Shot*Arcane Shot*Argent Squire*Worgen Infiltrator*Voodoo Doctor*King Mukla*Leper Gnome*Questing Adventurer*Dire Wolf Alpha*Dire Wolf Alpha*Amani Berserker*Shieldbearer*Raging Worgen*Savannah Highmane*Eaglehorn Bow*Explosive Shot*Onyxia*Wild Pyromancer*Wild Pyromancer*Captain Greenskin*Southsea Captain*Flesheating Ghoul
6632,5129,167,2592,4596067,8900000,999438,3220224,4292134,944382,54078,3420,105,3516666,23,6,167,54078,Fen Creeper*Silverback Patriarch*Silverback Patriarch*Stormpike Commando*Booty Bay Bodyguard*Stormwind Champion*Tundra Rhino*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Questing Adventurer*Dire Wolf Alpha*Emperor Cobra*Amani Berserker*Amani Berserker*Raging Worgen*Murloc Tidecaller*Savannah Highmane*Explosive Shot*Kill Command*Knife Juggler*Wild Pyromancer*Southsea Captain*Animal Companion*Hogger
