Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
784,88,130,1227,4886780,7905000,1049968,2612903,3598355,1013282,48844,3100,76,1782222,26,4,130,48844,Hunter's Mark*Earthen Ring Farseer*Silverback Patriarch*Ravenholdt Assassin*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Lightwarden*Argent Squire*Novice Engineer*Shattered Sun Cleric*Scarlet Crusader*Mana Addict*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Murloc Tidehunter*Scavenging Hyena*Kill Command*Snipe*Knife Juggler*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
895,88,135,1444,4985312,7830000,1050446,2690932,3570242,1003192,50227,3200,76,1515555,26,4,135,50227,Hunter's Mark*Silverback Patriarch*Ravenholdt Assassin*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Lightwarden*Novice Engineer*Jungle Panther*Scarlet Crusader*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Scavenging Hyena*Kill Command*Imp Master*Imp Master*Snipe*Knife Juggler*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
1422,895,136,1493,5217643,7765000,1055376,2784288,3564069,1017385,46024,4640,77,1112222,27,3,136,46024,River Crocolisk*Silverback Patriarch*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Abusive Sergeant*Elven Archer*Darkscale Healer*Multi-Shot*Novice Engineer*Jungle Panther*Scarlet Crusader*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Scavenging Hyena*Kill Command*Imp Master*Imp Master*Snipe*Illidan Stormrage*Knife Juggler*Faerie Dragon*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
1966,1422,137,1448,5052963,7930000,1054224,2849936,3610970,1000630,44813,4600,79,1032222,27,3,137,44813,River Crocolisk*Raid Leader*Silverback Patriarch*Stonetusk Boar*Bloodfen Raptor*Injured Blademaster*Elven Archer*Darkscale Healer*Multi-Shot*Novice Engineer*Jungle Panther*Scarlet Crusader*Mind Control Tech*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Scavenging Hyena*Kill Command*Imp Master*Imp Master*Snipe*Illidan Stormrage*Knife Juggler*Faerie Dragon*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Flesheating Ghoul
2076,1447,142,1462,4532902,8510000,1000000,3337837,4146886,867215,48247,3740,105,4316666,23,6,142,48247,Goldshire Footman*Fen Creeper*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Questing Adventurer*Ancient Brewmaster*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Harvest Golem*Onyxia*Wild Pyromancer*Southsea Captain*Southsea Captain*Animal Companion
2884,2308,143,1641,4526255,8760000,1003995,3091894,4162671,825913,45737,3760,99,2743333,25,4,143,45737,Fen Creeper*Oasis Snapjaw*Silverback Patriarch*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Abusive Sergeant*Spiteful Smith*Stormwind Champion*Gladiator's Longbow*Voodoo Doctor*Voodoo Doctor*Bloodmage Thalnos*Silvermoon Guardian*Twilight Drake*Ancient Brewmaster*Demolisher*Dire Wolf Alpha*Tauren Warrior*Amani Berserker*Amani Berserker*Raging Worgen*Murloc Warleader*Explosive Shot*Harvest Golem*Deadly Shot*Deadly Shot*Wild Pyromancer*Southsea Captain*Animal Companion
3024,2616,144,1573,4676418,8545000,1000000,3249268,4168519,918080,46644,1840,100,3422222,23,6,144,46644,Goldshire Footman*Fen Creeper*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Tundra Rhino*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Questing Adventurer*Ancient Brewmaster*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Harvest Golem*Knife Juggler*Wild Pyromancer*Southsea Captain*Animal Companion
3499,3067,149,2015,4587849,8395000,999404,2736748,3855866,982727,52643,3740,91,4298888,24,6,149,52643,Goldshire Footman*Fen Creeper*Silverback Patriarch*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Wisp*Multi-Shot*Arcane Shot*Argent Squire*Voodoo Doctor*Leper Gnome*Twilight Drake*Questing Adventurer*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Shieldbearer*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Snake Trap*Onyxia*Wild Pyromancer*Southsea Captain*Southsea Captain*Animal Companion*Flesheating Ghoul
3657,3250,151,1939,4563786,8505000,1000000,3038800,4114638,948265,49851,3400,98,3462222,23,6,151,49851,Goldshire Footman*Fen Creeper*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Tundra Rhino*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Questing Adventurer*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Raging Worgen*Explosive Shot*Kill Command*Harvest Golem*The Beast*Knife Juggler*Knife Juggler*Wild Pyromancer*Southsea Captain*Animal Companion
4101,3250,155,2030,4694145,8370000,998805,3033452,4081839,933691,53733,1940,96,3226666,24,5,155,53733,Goldshire Footman*Fen Creeper*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Tundra Rhino*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Questing Adventurer*Ancient Brewmaster*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Raging Worgen*Explosive Shot*Harvest Golem*Imp Master*Knife Juggler*Knife Juggler*Wild Pyromancer*Southsea Captain*Animal Companion
4398,3632,156,2212,4637951,8590000,1000000,3232828,3982537,941210,45440,4140,102,4106666,23,6,156,45440,Fen Creeper*Ironfur Grizzly*Silverback Patriarch*Silverback Patriarch*Southsea Deckhand*Stormpike Commando*Stormwind Champion*Multi-Shot*Arcane Shot*Gladiator's Longbow*Argent Squire*Leper Gnome*Twilight Drake*Questing Adventurer*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Shieldbearer*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Snake Trap*Onyxia*Wild Pyromancer*Southsea Captain*Southsea Captain*Animal Companion*Flesheating Ghoul*Flesheating Ghoul
4662,4106,161,2520,4937612,8335000,998800,2752249,3867426,940011,53536,5340,92,4128888,24,6,161,53536,Fen Creeper*Silverback Patriarch*Silverback Patriarch*Stormpike Commando*Stormwind Champion*Wisp*Multi-Shot*Arcane Shot*Argent Squire*Worgen Infiltrator*Voodoo Doctor*King Mukla*Leper Gnome*Questing Adventurer*Mind Control Tech*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Shieldbearer*Raging Worgen*Savannah Highmane*Explosive Shot*Kill Command*Snake Trap*Onyxia*Wild Pyromancer*Southsea Captain*Southsea Captain*Animal Companion*Flesheating Ghoul
6632,5129,167,2592,4596067,8900000,999438,3220224,4292134,944382,54078,3420,105,3516666,23,6,167,54078,Fen Creeper*Silverback Patriarch*Silverback Patriarch*Stormpike Commando*Booty Bay Bodyguard*Stormwind Champion*Tundra Rhino*Multi-Shot*Multi-Shot*Tracking*Gladiator's Longbow*Argent Squire*Voodoo Doctor*Stranglethorn Tiger*Leper Gnome*Questing Adventurer*Dire Wolf Alpha*Emperor Cobra*Amani Berserker*Amani Berserker*Raging Worgen*Murloc Tidecaller*Savannah Highmane*Explosive Shot*Kill Command*Knife Juggler*Wild Pyromancer*Southsea Captain*Animal Companion*Hogger
