Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
724,90,78,-952,4024297,6585000,1029612,2799544,2629460,1322703,136621,5620,86,5648888,28,2,78,136621,Shadow Bolt*Earthen Ring Farseer*Oasis Snapjaw*Southsea Deckhand*Young Dragonhawk*Spiteful Smith*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Mountain Giant*Dire Wolf Alpha*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Flame Imp*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Nozdormu*Ancient Mage*Blood Knight*Faerie Dragon
880,90,84,-560,4187964,6730000,1025260,2735512,2732540,1257057,141584,5780,88,5528888,28,2,84,141584,Shadow Bolt*Earthen Ring Farseer*Southsea Deckhand*Young Dragonhawk*Spiteful Smith*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Loot Hoarder*Mountain Giant*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Nozdormu*Ancient Mage*Blood Knight*Imp Master*Faerie Dragon*Violet Teacher
1098,542,87,-795,3142857,7455000,1008718,3073775,3214621,1190476,51352,5080,89,2698888,26,4,87,51352,Hellfire*Hellfire*Earthen Ring Farseer*Silverback Patriarch*Southsea Deckhand*Murloc Raider*Murloc Raider*Ironbeak Owl*Spiteful Smith*Wisp*Young Priestess*Youthful Brewmaster*Youthful Brewmaster*Defender of Argus*Abomination*Dire Wolf Alpha*Shadowflame*Succubus*Shieldbearer*Murloc Warleader*Murloc Tidecaller*Harrison Jones*The Beast*Priestess of Elune*Blood Knight*Nightblade*Nightblade*Demonfire*Master Swordsmith*Flesheating Ghoul
1291,724,90,-306,4183076,6500000,1025384,2834615,2694615,1190000,199183,5520,87,5756666,28,2,90,199183,Shadow Bolt*Earthen Ring Farseer*Oasis Snapjaw*Southsea Deckhand*Stormpike Commando*Young Dragonhawk*Spiteful Smith*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Mountain Giant*Dire Wolf Alpha*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Flame Imp*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Warleader*Murloc Tidecaller*Nozdormu*Faerie Dragon
1459,935,93,-429,4350037,6585000,1029612,2806378,2702353,1214882,153733,5620,87,5890000,29,1,93,153733,Earthen Ring Farseer*Magma Rager*Southsea Deckhand*Young Dragonhawk*Reckless Rocketeer*Spiteful Smith*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Loot Hoarder*Mountain Giant*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Flame Imp*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Nozdormu*Blood Knight*Imp Master*Faerie Dragon
1515,960,96,-288,4292665,6885000,1024691,2769789,2835148,1262890,177416,3720,74,1382222,27,3,96,177416,Shadow Bolt*Earthen Ring Farseer*Young Dragonhawk*Bluegill Warrior*Injured Blademaster*Spiteful Smith*Worgen Infiltrator*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Loot Hoarder*Dire Wolf Alpha*Mortal Coil*Shadowflame*Void Terror*Doomguard*Flame Imp*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Grimscale Oracle*Blood Knight*Imp Master*Wild Pyromancer*Faerie Dragon
1778,960,98,-242,4238989,6925000,1036823,2485198,2799277,1304693,199286,3880,71,1298888,27,3,98,199286,Shadow Bolt*Earthen Ring Farseer*Southsea Deckhand*Spiteful Smith*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Loot Hoarder*Dire Wolf Alpha*Mortal Coil*Shadowflame*Void Terror*Succubus*Doomguard*Flame Imp*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Ancient Mage*Blood Knight*Imp Master*Wild Pyromancer*Faerie Dragon
2817,2383,104,32,4101878,6920000,1010838,2955202,3079479,1069364,173811,8800,93,4223333,30,0,104,173811,Voidwalker*River Crocolisk*Lord of the Arena*Murloc Raider*Bluegill Warrior*Sen'jin Shieldmasta*Chillwind Yeti*Razorfen Hunter*Ironbeak Owl*Argent Squire*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Scarlet Crusader*Thrallmar Farseer*Leper Gnome*Youthful Brewmaster*Mind Control Tech*Defender of Argus*Loot Hoarder*Lorewalker Cho*Dire Wolf Alpha*Dire Wolf Alpha*Succubus*Lord Jaraxxus*Ysera*Nightblade*Illidan Stormrage*Knife Juggler*Master Swordsmith
3655,2551,109,120,4666921,6530000,1019142,2751148,2874425,1039816,195786,3680,80,2688888,29,1,109,195786,Dread Infernal*Earthen Ring Farseer*Southsea Deckhand*Young Dragonhawk*Reckless Rocketeer*Spiteful Smith*Stormwind Champion*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Loot Hoarder*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Ancient Mage*Blood Knight*Imp Master*Faerie Dragon*Millhouse Manastorm
4455,3381,110,272,4643497,6690000,1032884,2507473,2611360,1232436,284236,2940,80,4422222,29,1,110,284236,Earthen Ring Farseer*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Spiteful Smith*Big Game Hunter*Angry Chicken*Worgen Infiltrator*Voodoo Doctor*Shattered Sun Cleric*Leper Gnome*Questing Adventurer*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Mountain Giant*Dire Wolf Alpha*Felguard*Mortal Coil*Void Terror*Doomguard*Raging Worgen*Raging Worgen*Murloc Tidehunter*Murloc Warleader*Grimscale Oracle*Murloc Tidecaller*Blood Knight*Imp Master*Faerie Dragon
4780,4344,119,647,4853427,6345000,1033096,2416863,2587076,1205673,330881,4920,72,2773333,29,1,119,330881,Earthen Ring Farseer*Wolfrider*Southsea Deckhand*Young Dragonhawk*Injured Blademaster*Wisp*Worgen Infiltrator*Voodoo Doctor*Voodoo Doctor*Shattered Sun Cleric*Questing Adventurer*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Loot Hoarder*Demolisher*Dire Wolf Alpha*Dire Wolf Alpha*Mortal Coil*Doomguard*Amani Berserker*Shieldbearer*Raging Worgen*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Malygos*Faerie Dragon*Stampeding Kodo
7651,6209,121,533,4849085,6560000,1006097,3118902,2905487,983993,226857,7820,94,3048888,30,0,121,226857,Dread Infernal*Voidwalker*Earthen Ring Farseer*Earthen Ring Farseer*Magma Rager*Chillwind Yeti*Stormwind Champion*The Black Knight*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Leper Gnome*Dark Iron Dwarf*Youthful Brewmaster*Pint-Sized Summoner*Loot Hoarder*Demolisher*Demolisher*Dire Wolf Alpha*Doomguard*Raging Worgen*Murloc Tidehunter*Harvest Golem*Priestess of Elune*Priestess of Elune*Hungry Crab*Captain Greenskin*Millhouse Manastorm
