Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
1427,908,182,3383,4695352,8715000,1011474,3386689,3971887,1016064,61952,7360,97,2512222,29,1,182,61952,Fen Creeper*Fen Creeper*Raid Leader*Silverback Patriarch*Silver Hand Knight*Bluegill Warrior*Sen'jin Shieldmasta*Chillwind Yeti*Razorfen Hunter*Venture Co. Mercenary*Darkscale Healer*Young Priestess*Acolyte of Pain*Worgen Infiltrator*King Mukla*Leper Gnome*Sunwalker*Pint-Sized Summoner*Pint-Sized Summoner*Lorewalker Cho*Coldlight Seer*Avenging Wrath*Blood Knight*Nightblade*Illidan Stormrage*Hungry Crab*Wild Pyromancer*Doomsayer*Faerie Dragon*Faerie Dragon
1430,868,180,3414,5475015,8305000,1000000,2939193,3697772,1072245,63856,8760,94,4248888,28,2,180,63856,Fen Creeper*Blessing of Might*Silver Hand Knight*Bluegill Warrior*Chillwind Yeti*Razorfen Hunter*Ironbeak Owl*Darkscale Healer*Young Priestess*Angry Chicken*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Leper Gnome*Sunwalker*Pint-Sized Summoner*Arcane Golem*Tirion Fordring*Mogu'shan Warden*Nozdormu*The Beast*Blood Knight*Blood Knight*Equality*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Master Swordsmith
1485,915,184,3648,5311649,8455000,1062093,3046717,3929036,950325,69815,6300,93,3223333,27,3,184,69815,Fen Creeper*Fen Creeper*Blessing of Might*Bluegill Warrior*Chillwind Yeti*Razorfen Hunter*Darkscale Healer*Young Priestess*Big Game Hunter*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Sunwalker*Pint-Sized Summoner*Arcane Golem*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Blood Knight*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith
1550,908,191,3733,4812925,8820000,1037981,3496598,4125283,935941,62423,7160,97,3178888,28,2,191,62423,Fen Creeper*Fen Creeper*Blessing of Might*Raid Leader*Silverback Patriarch*Silver Hand Knight*Bluegill Warrior*Sen'jin Shieldmasta*Chillwind Yeti*Razorfen Hunter*Venture Co. Mercenary*Darkscale Healer*Young Priestess*Acolyte of Pain*Worgen Infiltrator*King Mukla*Novice Engineer*Leper Gnome*Sunwalker*Pint-Sized Summoner*Lorewalker Cho*Tirion Fordring*Avenging Wrath*Blood Knight*Nightblade*Hungry Crab*Wild Pyromancer*Doomsayer*Faerie Dragon*Faerie Dragon
1878,915,188,3903,5431226,8070000,1000000,2578686,3382899,1266418,74958,5280,78,2039999,28,2,188,74958,Fen Creeper*Fen Creeper*Blessing of Might*Bluegill Warrior*Abusive Sergeant*Razorfen Hunter*Razorfen Hunter*Ironbeak Owl*Venture Co. Mercenary*Darkscale Healer*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Leper Gnome*Pint-Sized Summoner*Arcane Golem*Demolisher*Argent Protector*Mogu'shan Warden*The Beast*Blood Knight*Equality*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Bloodsail Corsair*Master Swordsmith
3141,2657,191,3932,5134581,8545000,1054417,3228788,3925102,985371,67409,9420,100,3688888,27,3,191,67409,Fen Creeper*Fen Creeper*Blessing of Might*Chillwind Yeti*Elven Archer*Razorfen Hunter*Darkscale Healer*Young Priestess*Big Game Hunter*Angry Chicken*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Stranglethorn Tiger*Sunwalker*Pint-Sized Summoner*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*The Beast*Blood Knight*Illidan Stormrage*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith
3243,2241,192,3953,5181603,8480000,1002358,3088443,3846698,1057783,69692,7100,92,2862222,27,3,192,69692,Fen Creeper*Fen Creeper*Blessing of Might*Magma Rager*Raid Leader*Silver Hand Knight*Razorfen Hunter*Razorfen Hunter*Young Priestess*Angry Chicken*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Jungle Panther*Shattered Sun Cleric*Sunwalker*Sunwalker*Pint-Sized Summoner*Lorewalker Cho*Hand of Protection*Avenging Wrath*Mogu'shan Warden*Blood Knight*Illidan Stormrage*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Stampeding Kodo*Flesheating Ghoul
3893,2672,191,3973,5327887,8570000,1057759,2829638,3922987,997082,72184,6300,93,3223333,28,2,191,72184,Fen Creeper*Fen Creeper*Ironfur Grizzly*Bluegill Warrior*Chillwind Yeti*Razorfen Hunter*Darkscale Healer*Young Priestess*Young Priestess*Big Game Hunter*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Sunwalker*Pint-Sized Summoner*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Blood Knight*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith
5407,4647,190,3978,5232934,8350000,1064670,2674850,3777844,1017964,73600,5820,87,2890000,27,2,190,73600,Light's Justice*Ironfur Grizzly*Ironfur Grizzly*Bluegill Warrior*Sen'jin Shieldmasta*Chillwind Yeti*Razorfen Hunter*Darkscale Healer*Young Priestess*Young Priestess*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Sunwalker*Pint-Sized Summoner*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Amani Berserker*Mogu'shan Warden*Blood Knight*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith
5437,3861,191,3979,5146916,8270000,1040507,2741233,3797460,990931,72877,6920,91,3765555,26,3,191,72877,Goldshire Footman*Fen Creeper*Blessing of Might*Hammer of Wrath*Wolfrider*Southsea Deckhand*Sen'jin Shieldmasta*Chillwind Yeti*Razorfen Hunter*Reckless Rocketeer*Darkscale Healer*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Mana Addict*Pint-Sized Summoner*Argent Protector*Sword of Justice*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Alexstrasza*Priestess of Elune*Hungry Crab*Wild Pyromancer*Millhouse Manastorm*Master Swordsmith
5499,5049,188,3981,5967741,8215000,1000000,2900791,3728545,1010955,70030,6460,92,3262222,30,0,188,70030,Fen Creeper*Stormwind Knight*Stormwind Knight*Murloc Raider*Chillwind Yeti*Razorfen Hunter*Darkscale Healer*Young Priestess*Big Game Hunter*Worgen Infiltrator*Worgen Infiltrator*Voodoo Doctor*King Mukla*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Sunwalker*Pint-Sized Summoner*Secretkeeper*Arcane Golem*Argent Protector*Aldor Peacekeeper*Tirion Fordring*Priestess of Elune*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Violet Teacher*Millhouse Manastorm*Master Swordsmith
5501,3893,190,4052,5159549,8430000,1065836,2891459,3899762,975088,68861,6440,93,3223333,28,2,190,68861,Fen Creeper*Fen Creeper*Earthen Ring Farseer*Bluegill Warrior*Chillwind Yeti*Razorfen Hunter*Darkscale Healer*Young Priestess*Young Priestess*Big Game Hunter*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Leper Gnome*Sunwalker*Pint-Sized Summoner*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Raging Worgen*Blood Knight*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith*Stampeding Kodo
5735,4906,192,4068,5263434,8560000,1035046,2956775,3931658,997663,70561,8400,98,4728888,27,3,192,70561,Fen Creeper*Blessing of Might*Hammer of Wrath*Wolfrider*Sen'jin Shieldmasta*Injured Blademaster*Chillwind Yeti*Wisp*Darkscale Healer*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Stranglethorn Tiger*Sunwalker*Mana Addict*Secretkeeper*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Alexstrasza*Priestess of Elune*Hungry Crab*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith*Gruul
7076,6092,187,4110,5235475,8090000,1000000,2665636,3676143,1034610,74995,6980,87,3756666,26,3,187,74995,Goldshire Footman*Fen Creeper*Blessing of Might*Holy Light*Raid Leader*Wolfrider*Southsea Deckhand*Sen'jin Shieldmasta*Chillwind Yeti*Razorfen Hunter*Reckless Rocketeer*Darkscale Healer*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Mana Addict*Pint-Sized Summoner*Argent Protector*Sword of Justice*Aldor Peacekeeper*Avenging Wrath*Alexstrasza*Priestess of Elune*Mana Wraith*Hungry Crab*Wild Pyromancer*Millhouse Manastorm*Master Swordsmith
7256,6064,189,4120,5079236,8645000,1050318,2945054,3974551,991902,71653,6860,95,3138888,26,3,189,71653,Fen Creeper*Fen Creeper*Holy Light*Light's Justice*Ironfur Grizzly*Stormwind Knight*Bluegill Warrior*Chillwind Yeti*Elven Archer*Razorfen Hunter*Darkscale Healer*Young Priestess*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Leper Gnome*Sunwalker*Pint-Sized Summoner*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Raging Worgen*Blood Knight*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Hogger
7471,6579,197,4149,5531865,8630000,1084009,3332560,3965816,982039,68790,7480,101,3232222,27,3,197,68790,Fen Creeper*Blessing of Might*Gnomish Inventor*Chillwind Yeti*Elven Archer*Razorfen Hunter*Frostwolf Warlord*Darkscale Healer*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Sunwalker*Sunwalker*Questing Adventurer*Pint-Sized Summoner*Lay on Hands*Argent Protector*Aldor Peacekeeper*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Harrison Jones*Blood Knight*Hungry Crab*Wild Pyromancer*Faerie Dragon*Millhouse Manastorm*Master Swordsmith
7835,5992,192,4169,5754943,8345000,1000000,2813061,3672857,1137207,73753,6500,91,3832222,30,0,192,73753,Fen Creeper*Stormwind Knight*Stormwind Knight*Murloc Raider*Young Dragonhawk*Chillwind Yeti*Razorfen Hunter*Wisp*Darkscale Healer*Young Priestess*Big Game Hunter*Worgen Infiltrator*Worgen Infiltrator*Voodoo Doctor*King Mukla*Stranglethorn Tiger*Sunwalker*Sunwalker*Pint-Sized Summoner*Secretkeeper*Arcane Golem*Argent Protector*Aldor Peacekeeper*Tirion Fordring*Priestess of Elune*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith*Master Swordsmith
8891,7434,192,4190,5353971,7995000,1053783,2819887,3629143,1020012,76400,8800,90,4066666,26,4,192,76400,Fen Creeper*Fen Creeper*Blessing of Might*Blessing of Kings*Wolfrider*Murloc Raider*Elven Archer*Elven Archer*Darkscale Healer*Lightwarden*Young Priestess*Angry Chicken*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Sunwalker*Sunwalker*Pint-Sized Summoner*Pint-Sized Summoner*Lay on Hands*Argent Protector*Avenging Wrath*Harrison Jones*The Beast*Hungry Crab*Wild Pyromancer*Faerie Dragon*Millhouse Manastorm*Master Swordsmith*Master Swordsmith
9115,5407,190,4200,5160537,8565000,1087565,2746059,3903093,1026853,72514,5720,87,2890000,26,3,190,72514,Holy Light*Light's Justice*Ironfur Grizzly*Ironfur Grizzly*Bluegill Warrior*Sen'jin Shieldmasta*Chillwind Yeti*Razorfen Hunter*Darkscale Healer*Young Priestess*Young Priestess*Worgen Infiltrator*King Mukla*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Sunwalker*Pint-Sized Summoner*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Amani Berserker*Mogu'shan Warden*Blood Knight*Hungry Crab*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith
9501,7220,194,4221,4860588,8500000,1082941,2921764,3925294,971176,77577,5560,91,3698888,26,4,194,77577,Fen Creeper*Fen Creeper*Blessing of Might*Consecration*Sen'jin Shieldmasta*Elven Archer*Razorfen Hunter*Darkscale Healer*Young Priestess*Young Priestess*Argent Squire*Angry Chicken*Worgen Infiltrator*Novice Engineer*Shattered Sun Cleric*Stranglethorn Tiger*Sunwalker*Lay on Hands*Argent Protector*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*The Beast*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Faerie Dragon*Faerie Dragon*Millhouse Manastorm*Master Swordsmith
