Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
1472,952,100,68,3688685,7645000,1008502,3028776,3221713,1046435,155254,5340,91,3698888,28,2,100,155254,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Kobold Geomancer*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Spiteful Smith*The Black Knight*Acolyte of Pain*King Mukla*Sunfury Protector*Pint-Sized Summoner*Defender of Argus*Defender of Argus*Abomination*Dire Wolf Alpha*Felguard*Void Terror*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Faerie Dragon*Violet Teacher
1487,892,108,297,4009696,7735000,1009049,3078215,3330316,1089204,152454,5820,100,6088888,28,2,108,152454,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Mountain Giant*Felguard*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
2014,1314,111,341,4134666,7500000,1009333,2888666,3197333,1192000,216407,5640,92,4728888,28,2,111,216407,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Spiteful Smith*Darkscale Healer*The Black Knight*Acolyte of Pain*Voodoo Doctor*King Mukla*Sunfury Protector*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Mountain Giant*Void Terror*Siphon Soul*Mogu'shan Warden*Grimscale Oracle*Demonfire*Mana Wraith*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Violet Teacher*Southsea Captain
2916,2295,112,589,4220477,7325000,1002730,3085324,3145392,1011604,191243,6860,99,4343333,28,2,112,191243,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Darkscale Healer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Void Terror*Siphon Soul*Doomguard*Grimscale Oracle*Sea Giant*Demonfire*Wild Pyromancer*Violet Teacher*Southsea Captain*Gruul
3770,2295,113,527,3997942,7290000,1009602,3224965,3205075,1095336,151014,6800,102,4773333,26,4,113,151014,Hellfire*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Bloodfen Raptor*Bloodfen Raptor*Reckless Rocketeer*Darkscale Healer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Mountain Giant*Shadowflame*Siphon Soul*Doomguard*Grimscale Oracle*Demonfire*Bloodsail Raider*Wild Pyromancer*Violet Teacher*Southsea Captain*Millhouse Manastorm
4044,3571,116,544,4153241,7635000,1003929,3030124,2995415,1312377,182884,6360,113,7445555,28,2,116,182884,Goldshire Footman*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Defender of Argus*Defender of Argus*Abomination*Mountain Giant*Felguard*Siphon Soul*Doomguard*Doomguard*Amani Berserker*Sea Giant*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Violet Teacher
4337,3277,117,767,4266934,7455000,1004694,2967806,3183769,1036887,243489,5520,88,3395555,28,2,117,243489,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Crazed Alchemist*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
4869,4337,123,826,4236824,7495000,1002668,3096064,3266844,993328,253374,5620,93,3556666,28,2,123,253374,River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*Acolyte of Pain*King Mukla*Shattered Sun Cleric*Sunfury Protector*Crazed Alchemist*Argent Commander*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Defender of Argus*Defender of Argus*Felguard*Siphon Soul*Grimscale Oracle*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Wild Pyromancer*Violet Teacher
5520,4467,128,830,4584316,7205000,1002081,3034698,2979181,1279666,193124,7240,99,6343333,29,1,128,193124,Goldshire Footman*River Crocolisk*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Bloodfen Raptor*Injured Blademaster*Darkscale Healer*The Black Knight*King Mukla*Shattered Sun Cleric*Sunfury Protector*Pint-Sized Summoner*Mind Control Tech*Defender of Argus*Abomination*Mountain Giant*Doomguard*Flame Imp*Amani Berserker*Raging Worgen*Sea Giant*Demonfire*Mana Wraith*Hungry Crab*Wild Pyromancer*Violet Teacher*Hogger
8210,5898,132,842,4280470,7220000,1004155,3175900,3047091,1205678,152813,8860,105,5050000,27,3,132,152813,Hellfire*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Ogre Magi*Reckless Rocketeer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Defender of Argus*Mountain Giant*Emperor Cobra*Baron Geddon*Siphon Soul*Doomguard*Doomguard*Murloc Tidecaller*Blood Knight*Demonfire*Wild Pyromancer*Violet Teacher*Southsea Captain*Millhouse Manastorm
9778,6575,134,1303,4525941,7035000,1009950,3129353,3022032,1136460,194594,8580,97,2512222,27,3,134,194594,Fen Creeper*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Bloodfen Raptor*Bloodfen Raptor*Ironbeak Owl*Reckless Rocketeer*The Black Knight*Argent Squire*King Mukla*Thrallmar Farseer*Sunfury Protector*Crazed Alchemist*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Defender of Argus*Emperor Cobra*Baron Geddon*Siphon Soul*Doomguard*Doomguard*Sense Demons*Blood Knight*Demonfire*Wild Pyromancer*Violet Teacher*Southsea Captain*Millhouse Manastorm
