Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
529,41,105,-159,4179545,8800000,1015340,3780681,4265340,777272,33441,8280,110,3755555,26,3,105,33441,Magma Rager*River Crocolisk*Wolfrider*Stormwind Knight*Stormwind Knight*Lord of the Arena*Injured Blademaster*Chillwind Yeti*Stormwind Champion*Venture Co. Mercenary*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Leper Gnome*Sunwalker*Windfury Harpy*Dark Iron Dwarf*Argent Commander*Eaglehorn Bow*Explosive Shot*Flare*Malygos*Snipe*Mana Wraith*Mana Wraith*Bloodsail Raider*Doomsayer*Faerie Dragon*Southsea Captain*Hogger
581,73,114,283,4752368,7915000,1022109,3267214,3881869,714466,31256,6420,92,2595555,28,2,114,31256,Ironfur Grizzly*Bloodfen Raptor*Booty Bay Bodyguard*Abusive Sergeant*Stormwind Champion*Lightwarden*Alarm-o-Bot*King Mukla*Jungle Panther*Scarlet Crusader*Thrallmar Farseer*Silvermoon Guardian*Dragonling Mechanic*Leper Gnome*Questing Adventurer*Crazed Alchemist*Pint-Sized Summoner*Loot Hoarder*Dire Wolf Alpha*Dire Wolf Alpha*Emperor Cobra*Flare*Bestial Wrath*Harvest Golem*Priestess of Elune*Nightblade*Illidan Stormrage*Bloodsail Raider*Faerie Dragon*Hogger
1335,581,117,373,4751282,7800000,1017948,3413461,3873717,654487,30121,6740,94,2515555,28,2,117,30121,Ironfur Grizzly*Bloodfen Raptor*Booty Bay Bodyguard*Abusive Sergeant*Stormwind Champion*Lightwarden*King Mukla*Shattered Sun Cleric*Scarlet Crusader*Thrallmar Farseer*Silvermoon Guardian*Dragonling Mechanic*Leper Gnome*Questing Adventurer*Crazed Alchemist*Pint-Sized Summoner*Loot Hoarder*Coldlight Seer*Dire Wolf Alpha*Dire Wolf Alpha*Emperor Cobra*Raging Worgen*Flare*Bestial Wrath*Harvest Golem*Priestess of Elune*Nightblade*Illidan Stormrage*Southsea Captain*Hogger
1933,1419,122,359,4308215,8825000,1013597,3669688,4180169,878753,33577,8820,110,5155555,26,3,122,33577,Magma Rager*River Crocolisk*Stormwind Knight*Stormwind Knight*Lord of the Arena*Injured Blademaster*Chillwind Yeti*Stormwind Champion*Houndmaster*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Leper Gnome*Sunwalker*Mana Addict*Argent Commander*Pint-Sized Summoner*Demolisher*Mountain Giant*Frost Elemental*Eaglehorn Bow*Explosive Shot*Flare*Snipe*Mana Wraith*Mana Wraith*Doomsayer*Southsea Captain*Millhouse Manastorm*Hogger
2090,941,123,1025,4567080,8050000,1029192,2916149,3872670,768944,44462,6280,97,5045555,29,0,123,44462,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Injured Blademaster*Houndmaster*Tundra Rhino*Young Priestess*Angry Chicken*Worgen Infiltrator*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Defender of Argus*Frost Elemental*Amani Berserker*Eaglehorn Bow*Alexstrasza*Imp Master*Illidan Stormrage*Hungry Crab*Wild Pyromancer*Faerie Dragon*Bloodsail Corsair*Deathwing
2754,2221,125,931,4687737,7910000,1032869,3101137,3775600,810998,41956,8860,104,5915555,29,1,125,41956,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Houndmaster*Tundra Rhino*Young Priestess*Angry Chicken*Voodoo Doctor*King Mukla*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Defender of Argus*Frost Elemental*Amani Berserker*Raging Worgen*Nozdormu*Alexstrasza*Imp Master*Illidan Stormrage*Deadly Shot*Wild Pyromancer*Faerie Dragon*Deathwing
4336,3742,127,510,4443835,9125000,1006027,3323287,4229041,933150,43870,10760,107,3978888,27,1,127,43870,River Crocolisk*Stormwind Knight*Stormwind Knight*Injured Blademaster*Chillwind Yeti*War Golem*Stormwind Champion*Gladiator's Longbow*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Leper Gnome*Sunwalker*Windfury Harpy*Mana Addict*Argent Commander*Pint-Sized Summoner*Demolisher*Baron Geddon*Eaglehorn Bow*Explosive Shot*Mana Wraith*Mana Wraith*Hungry Crab*Bloodsail Raider*Bloodsail Raider*Doomsayer*Southsea Captain*Millhouse Manastorm*Hogger
4662,3707,129,1270,4441486,8075000,1035913,2923219,3865015,825386,47924,7420,95,4405555,28,1,129,47924,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Stonetusk Boar*Bloodfen Raptor*Ironbeak Owl*Houndmaster*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Dragonling Mechanic*Defender of Argus*Dire Wolf Alpha*Eaglehorn Bow*Nozdormu*Alexstrasza*Imp Master*Illidan Stormrage*Deadly Shot*Knife Juggler*Wild Pyromancer*Faerie Dragon*Hogger
4676,3788,130,1370,4745815,8065000,1065716,2639801,3741475,904525,47789,5580,85,3605555,29,1,130,47789,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Frostwolf Warlord*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Shattered Sun Cleric*Dragonling Mechanic*Acidic Swamp Ooze*Amani Berserker*Nat Pagle*Imp Master*Imp Master*Illidan Stormrage*Deadly Shot*Wild Pyromancer*Faerie Dragon*Deathwing
4872,3742,136,1078,4763452,8920000,1019618,3192264,4173206,937780,41952,9020,100,3022222,26,2,136,41952,River Crocolisk*Stormwind Knight*Stormwind Knight*Lord of the Arena*Injured Blademaster*Injured Blademaster*Chillwind Yeti*Stormwind Champion*Gladiator's Longbow*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Leper Gnome*Sunwalker*Mana Addict*Argent Commander*Pint-Sized Summoner*Demolisher*Coldlight Seer*Eaglehorn Bow*Explosive Shot*Flare*Mana Wraith*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Doomsayer*Southsea Captain*Millhouse Manastorm*Hogger
4979,4052,137,1069,4115259,9240000,1003787,3760281,4469696,775974,39140,9720,119,3565555,24,5,137,39140,Raid Leader*Wolfrider*Stormwind Knight*Archmage*Lord of the Arena*Young Dragonhawk*Injured Blademaster*Chillwind Yeti*Stormwind Champion*Tundra Rhino*Multi-Shot*Multi-Shot*The Black Knight*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Sunwalker*Sunwalker*Mind Control Tech*Eaglehorn Bow*Explosive Shot*Explosive Shot*Alexstrasza*Mana Wraith*Bloodsail Raider*Doomsayer*Faerie Dragon*Southsea Captain*Animal Companion*Hogger
6081,5620,140,1426,4019807,9340000,1006959,3446466,4430406,876338,43728,11420,113,3578888,25,4,140,43728,Magma Rager*Frostwolf Grunt*Raid Leader*Wolfrider*Lord of the Arena*Young Dragonhawk*Injured Blademaster*Stormwind Champion*Tundra Rhino*Multi-Shot*The Black Knight*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Sunwalker*Sunwalker*Tinkmaster Overspark*Mind Control Tech*Defender of Argus*Eaglehorn Bow*Explosive Shot*Explosive Shot*Alexstrasza*Mana Wraith*Bloodsail Raider*Doomsayer*Faerie Dragon*Southsea Captain*Animal Companion*Hogger
7708,5679,141,1277,4964652,8770000,1017673,3200684,4174458,826681,43614,8480,96,2560000,26,3,141,43614,Goldshire Footman*River Crocolisk*Stormwind Knight*Stormwind Knight*Lord of the Arena*Bloodfen Raptor*Injured Blademaster*Chillwind Yeti*Stormwind Champion*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Sunwalker*Mana Addict*Argent Commander*Pint-Sized Summoner*Demolisher*Coldlight Seer*Eaglehorn Bow*Explosive Shot*Kill Command*Flare*Mana Wraith*Mana Wraith*Bloodsail Raider*Bloodsail Raider*Southsea Captain*Southsea Captain*Millhouse Manastorm*Hogger
