Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
809,49,109,571,4378566,7885000,1041217,3024730,3814838,762206,44227,7720,102,6106666,28,1,109,44227,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Houndmaster*Tundra Rhino*Young Priestess*Angry Chicken*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Defender of Argus*Frost Elemental*Amani Berserker*Eaglehorn Bow*Nozdormu*Alexstrasza*Imp Master*Illidan Stormrage*Deadly Shot*Hungry Crab*Wild Pyromancer*Faerie Dragon*Deathwing
1443,809,117,845,4558507,7905000,1034155,3012650,3716635,888045,42653,9220,102,6106666,29,1,117,42653,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Houndmaster*Tundra Rhino*Young Priestess*Angry Chicken*Voodoo Doctor*King Mukla*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Defender of Argus*Frost Elemental*Amani Berserker*Nozdormu*Alexstrasza*Imp Master*Illidan Stormrage*Deadly Shot*Hungry Crab*Wild Pyromancer*Faerie Dragon*Deathwing
2090,941,123,1025,4567080,8050000,1029192,2916149,3872670,768944,44462,6280,97,5045555,29,0,123,44462,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Injured Blademaster*Houndmaster*Tundra Rhino*Young Priestess*Angry Chicken*Worgen Infiltrator*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Defender of Argus*Frost Elemental*Amani Berserker*Eaglehorn Bow*Alexstrasza*Imp Master*Illidan Stormrage*Hungry Crab*Wild Pyromancer*Faerie Dragon*Bloodsail Corsair*Deathwing
2408,1462,120,1030,4355387,7935000,1039697,2809073,3681159,911783,46470,7720,96,5960000,28,1,120,46470,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Houndmaster*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Dragonling Mechanic*Defender of Argus*Amani Berserker*Eaglehorn Bow*Nozdormu*Alexstrasza*Imp Master*Illidan Stormrage*Deadly Shot*Hungry Crab*Wild Pyromancer*Faerie Dragon*Deathwing
3018,2408,121,1166,4557366,7975000,1042633,2863949,3658934,970532,47145,7720,97,5845555,28,1,121,47145,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Stonetusk Boar*Bloodfen Raptor*Houndmaster*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Dragonling Mechanic*Defender of Argus*Dire Wolf Alpha*Amani Berserker*Eaglehorn Bow*Nozdormu*Alexstrasza*Imp Master*Illidan Stormrage*Deadly Shot*Hungry Crab*Wild Pyromancer*Faerie Dragon*Deathwing
4662,3707,129,1270,4441486,8075000,1035913,2923219,3865015,825386,47924,7420,95,4405555,28,1,129,47924,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Stonetusk Boar*Bloodfen Raptor*Ironbeak Owl*Houndmaster*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Dragonling Mechanic*Defender of Argus*Dire Wolf Alpha*Eaglehorn Bow*Nozdormu*Alexstrasza*Imp Master*Illidan Stormrage*Deadly Shot*Knife Juggler*Wild Pyromancer*Faerie Dragon*Hogger
4676,3788,130,1370,4745815,8065000,1065716,2639801,3741475,904525,47789,5580,85,3605555,29,1,130,47789,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Frostwolf Warlord*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Shattered Sun Cleric*Dragonling Mechanic*Acidic Swamp Ooze*Amani Berserker*Nat Pagle*Imp Master*Imp Master*Illidan Stormrage*Deadly Shot*Wild Pyromancer*Faerie Dragon*Deathwing
5289,4648,128,1452,4288438,8390000,1042312,2725268,3756257,1052443,52010,6480,91,4698888,25,4,128,52010,Fen Creeper*River Crocolisk*Frostwolf Grunt*Raid Leader*Murloc Raider*Stonetusk Boar*Bloodfen Raptor*Houndmaster*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Novice Engineer*Shattered Sun Cleric*Thrallmar Farseer*Dragonling Mechanic*Defender of Argus*Amani Berserker*Eaglehorn Bow*Explosive Shot*Nozdormu*Blood Knight*Freezing Trap*Illidan Stormrage*Deadly Shot*Hungry Crab*Wild Pyromancer*Faerie Dragon*Deathwing*Animal Companion
6544,5686,130,1613,4904100,7925000,1074447,2474447,3665615,924921,54054,7220,80,3022222,27,2,130,54054,Fen Creeper*Magma Rager*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*King Mukla*Novice Engineer*Shattered Sun Cleric*Shattered Sun Cleric*Thrallmar Farseer*Amani Berserker*Eaglehorn Bow*Nat Pagle*Imp Master*Imp Master*Deadly Shot*Faerie Dragon*Millhouse Manastorm*Deathwing*Animal Companion
9283,6544,136,1646,5054980,7730000,1061448,2616429,3593790,912677,49163,7220,82,3062222,28,1,136,49163,Fen Creeper*Magma Rager*River Crocolisk*Frostwolf Grunt*Raid Leader*Silver Hand Knight*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Sen'jin Shieldmasta*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*King Mukla*Novice Engineer*Jungle Panther*Shattered Sun Cleric*Shattered Sun Cleric*Thrallmar Farseer*Dragonling Mechanic*Amani Berserker*Eaglehorn Bow*Nat Pagle*Imp Master*Imp Master*Faerie Dragon*Millhouse Manastorm*Deathwing*Animal Companion
