Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
3078,2603,54,-1355,2365891,6450000,1000000,3956589,3364341,568992,184194,7880,79,2565555,22,8,54,184194,Hunter's Mark*Wolfrider*Ironfur Grizzly*Murloc Raider*Murloc Raider*Young Dragonhawk*Bloodfen Raptor*Bluegill Warrior*Tracking*Lightwarden*Scarlet Crusader*Argent Commander*Tinkmaster Overspark*Arcane Golem*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Baron Geddon*Shieldbearer*Murloc Warleader*Grimscale Oracle*Grimscale Oracle*Misdirection*Kill Command*Kill Command*Snake Trap*Deadly Shot*Dread Corsair*Animal Companion*Hogger
3260,2758,56,-1337,2251138,6590000,1000000,3883915,3364188,559939,180240,8020,79,3698888,23,7,56,180240,Wolfrider*Ironfur Grizzly*Murloc Raider*Young Dragonhawk*Young Dragonhawk*Bloodfen Raptor*Bluegill Warrior*Tundra Rhino*Lightwarden*Argent Squire*Angry Chicken*Angry Chicken*Scarlet Crusader*Ancient Watcher*Tinkmaster Overspark*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Murloc Tidehunter*Grimscale Oracle*Misdirection*Kill Command*Bestial Wrath*Snake Trap*Nightblade*Freezing Trap*Deadly Shot*Deathwing*Animal Companion*Hogger
3592,3078,57,-1290,2419404,6545000,999236,3822001,3430099,574484,202927,6320,76,2382222,23,7,57,202927,Hunter's Mark*Wolfrider*Murloc Raider*Murloc Raider*Young Dragonhawk*Bloodfen Raptor*Bluegill Warrior*Wisp*Tundra Rhino*Tracking*Lightwarden*Scarlet Crusader*Argent Commander*Tinkmaster Overspark*Arcane Golem*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Shieldbearer*Murloc Warleader*Grimscale Oracle*Grimscale Oracle*Kill Command*Kill Command*Snake Trap*Deadly Shot*Dread Corsair*Animal Companion*Hogger
4241,3817,56,-1260,2744061,6525000,1000000,3803831,3302681,596168,213072,9740,89,4832222,24,6,56,213072,Wolfrider*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Bluegill Warrior*Bluegill Warrior*Lightwarden*Argent Squire*Angry Chicken*Scarlet Crusader*Questing Adventurer*Ancient Watcher*Argent Commander*Tinkmaster Overspark*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Grimscale Oracle*Misdirection*Savannah Highmane*Kill Command*Snake Trap*Deadly Shot*Hungry Crab*Deathwing*Animal Companion*Animal Companion*Gruul*Hogger
4252,3410,63,-1216,2842943,6590000,1002276,3667678,3304248,632018,215916,9720,89,5565555,25,5,63,215916,Frostwolf Grunt*Wolfrider*Silverback Patriarch*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Bluegill Warrior*Abusive Sergeant*Lightwarden*Acolyte of Pain*Argent Squire*Angry Chicken*Angry Chicken*Scarlet Crusader*Ancient Watcher*Argent Commander*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Baron Geddon*Grimscale Oracle*Misdirection*Snake Trap*Malygos*Deadly Shot*Hungry Crab*Deathwing*Animal Companion*Animal Companion*Hogger
4761,3902,54,-1208,2785168,6540000,1008409,3699541,3289755,598623,218495,8320,83,4312222,25,5,54,218495,Frostwolf Grunt*Wolfrider*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Bluegill Warrior*Abusive Sergeant*Lightwarden*Acolyte of Pain*Argent Squire*Angry Chicken*Angry Chicken*Scarlet Crusader*Ancient Watcher*Argent Commander*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Baron Geddon*Grimscale Oracle*Misdirection*Savannah Highmane*Snake Trap*Malygos*Deadly Shot*Hungry Crab*Bloodsail Corsair*Animal Companion*Animal Companion*Hogger
4947,4241,56,-1168,2821617,6615000,999244,3760393,3303854,619047,239679,9720,85,5205555,26,4,56,239679,Wolfrider*Murloc Raider*Young Dragonhawk*Stonetusk Boar*Bloodfen Raptor*Bluegill Warrior*Bluegill Warrior*Wisp*Lightwarden*Argent Squire*Angry Chicken*Scarlet Crusader*Questing Adventurer*Ancient Watcher*Argent Commander*Tinkmaster Overspark*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Shieldbearer*Grimscale Oracle*Savannah Highmane*Snake Trap*Deadly Shot*Hungry Crab*Deathwing*Animal Companion*Animal Companion*Gruul*Hogger
5181,4252,64,-1054,2788562,6645000,1001504,3764484,3356659,615500,226704,9420,89,5565555,26,4,64,226704,Frostwolf Grunt*Wolfrider*Silverback Patriarch*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Bluegill Warrior*Abusive Sergeant*Lightwarden*Acolyte of Pain*Argent Squire*Angry Chicken*Angry Chicken*Scarlet Crusader*Ancient Watcher*Argent Commander*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Baron Geddon*Grimscale Oracle*Misdirection*Malygos*Mana Wraith*Deadly Shot*Hungry Crab*Deathwing*Animal Companion*Animal Companion*Hogger
5402,4475,65,-975,2917472,6725000,1000000,3785873,3404460,639405,229716,5520,79,2632222,23,7,65,229716,Wolfrider*Lord of the Arena*Murloc Raider*Young Dragonhawk*Bloodfen Raptor*Bluegill Warrior*Bluegill Warrior*Lightwarden*Argent Squire*Angry Chicken*Angry Chicken*Scarlet Crusader*Twilight Drake*Mana Addict*Argent Commander*Leeroy Jenkins*Dire Wolf Alpha*Dire Wolf Alpha*Grimscale Oracle*Misdirection*Snake Trap*Snake Trap*Priestess of Elune*Deadly Shot*Deadly Shot*Hungry Crab*Knife Juggler*Animal Companion*Animal Companion*Hogger
6982,5870,65,-937,2563915,6845000,1001460,4070854,3547845,517896,219625,7480,89,3232222,23,4,65,219625,Southsea Deckhand*Starving Buzzard*Gladiator's Longbow*Lightwarden*The Black Knight*Angry Chicken*Worgen Infiltrator*Leper Gnome*Dark Iron Dwarf*Argent Commander*Secretkeeper*Mind Control Tech*Defender of Argus*Leeroy Jenkins*Tauren Warrior*Amani Berserker*Amani Berserker*Raging Worgen*Eaglehorn Bow*Eaglehorn Bow*Unleash the Hounds*Unleash the Hounds*Priestess of Elune*Explosive Trap*Hungry Crab*Hungry Crab*Bloodsail Corsair*Millhouse Manastorm*Animal Companion*Stampeding Kodo
7486,7039,71,-811,2633741,6935000,1000720,3975486,3581831,535688,216729,7260,86,3115555,23,5,71,216729,Silverback Patriarch*Southsea Deckhand*Abusive Sergeant*Elven Archer*Gladiator's Longbow*Lightwarden*The Black Knight*Angry Chicken*Voodoo Doctor*Bloodmage Thalnos*Dark Iron Dwarf*Crazed Alchemist*Argent Commander*Mind Control Tech*Defender of Argus*Leeroy Jenkins*Amani Berserker*Raging Worgen*Murloc Tidehunter*Eaglehorn Bow*Unleash the Hounds*Unleash the Hounds*Priestess of Elune*Explosive Trap*Hungry Crab*Hungry Crab*Bloodsail Corsair*Animal Companion*Animal Companion*Stampeding Kodo
