Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
881,42,79,-796,2161744,7110000,1007735,4043600,3575949,700421,182785,3900,92,6728888,26,4,79,182785,Frostwolf Grunt*Wolfrider*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Stonetusk Boar*War Golem*Abusive Sergeant*Elven Archer*Houndmaster*Tracking*Lightwarden*Voodoo Doctor*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Acidic Swamp Ooze*Mountain Giant*Mogu'shan Warden*Murloc Warleader*Murloc Tidecaller*Scavenging Hyena*Scavenging Hyena*Flare*Ysera*Priestess of Elune*Freezing Trap*Hungry Crab*Southsea Captain*Animal Companion
1325,597,83,-340,2265972,7200000,1000000,3968750,3504861,684027,232133,5440,95,6338888,27,3,83,232133,River Crocolisk*Murloc Raider*Murloc Raider*Young Dragonhawk*Razorfen Hunter*Reckless Rocketeer*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Mana Addict*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Defender of Argus*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Snake Trap*Nozdormu*Priestess of Elune*Sea Giant*Nightblade*Hungry Crab*Dread Corsair
1688,881,84,-654,2308781,7060000,1012039,4028328,3538951,716005,166091,3900,92,6728888,26,4,84,166091,Frostwolf Grunt*Wolfrider*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Stonetusk Boar*War Golem*Abusive Sergeant*Houndmaster*Tracking*Lightwarden*Voodoo Doctor*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Acidic Swamp Ooze*Mountain Giant*Mogu'shan Warden*Murloc Warleader*Grimscale Oracle*Murloc Tidecaller*Scavenging Hyena*Scavenging Hyena*Flare*Ysera*Priestess of Elune*Freezing Trap*Hungry Crab*Southsea Captain*Animal Companion
2408,1452,88,-257,2492483,6985000,1000000,3853256,3397279,681460,264276,5160,75,3116666,26,4,88,264276,Murloc Raider*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Baron Geddon*Murloc Tidehunter*Unleash the Hounds*Snake Trap*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair
2831,1325,91,-343,2208419,7245000,1000000,3793650,3482401,724637,233044,3940,85,4872222,27,3,91,233044,River Crocolisk*Wolfrider*Murloc Raider*Murloc Raider*Young Dragonhawk*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Mana Addict*Mana Addict*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Defender of Argus*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Snake Trap*Priestess of Elune*Sea Giant*Nightblade*Hungry Crab*Dread Corsair
3327,2408,103,166,2675362,6900000,1000000,3692753,3387681,651449,311230,3700,71,2432222,26,4,103,311230,Earthen Ring Farseer*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Murloc Tidehunter*Unleash the Hounds*Snake Trap*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair
3968,3327,105,125,2771739,6900000,1000000,3662318,3330434,700724,309881,6760,75,3650000,28,2,105,309881,Earthen Ring Farseer*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Scarlet Crusader*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Murloc Tidehunter*Snake Trap*Nozdormu*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair*Millhouse Manastorm
4156,3068,108,324,2681428,7000000,1000000,3527857,3425714,665714,331229,4760,74,3182222,27,3,108,331229,Murloc Raider*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Baron Geddon*Murloc Tidehunter*Grimscale Oracle*Unleash the Hounds*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair
7108,4626,110,261,2652553,7440000,1000000,4030241,3593413,737903,241052,1980,82,2328888,26,4,110,241052,Goldshire Footman*Fen Creeper*Earthen Ring Farseer*Earthen Ring Farseer*River Crocolisk*Raid Leader*Southsea Deckhand*Murloc Raider*Bloodfen Raptor*Reckless Rocketeer*Wisp*Timber Wolf*Young Priestess*Thrallmar Farseer*Silvermoon Guardian*Leper Gnome*Dark Iron Dwarf*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Defender of Argus*Abomination*Tauren Warrior*Unleash the Hounds*Snake Trap*Priestess of Elune*Hungry Crab*Wild Pyromancer*Animal Companion*Animal Companion
8419,6497,113,423,2779971,7090000,1000000,3955571,3455571,683356,319292,1840,88,2728888,25,4,113,319292,Fen Creeper*Earthen Ring Farseer*Earthen Ring Farseer*River Crocolisk*Kobold Geomancer*Southsea Deckhand*Stormpike Commando*Murloc Raider*Razorfen Hunter*Reckless Rocketeer*Wisp*Timber Wolf*Tundra Rhino*Young Priestess*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Dark Iron Dwarf*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Abomination*Eaglehorn Bow*Unleash the Hounds*Snake Trap*Priestess of Elune*Nightblade*Hungry Crab*Animal Companion*Animal Companion
