Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
589,65,70,-930,2243937,7010000,1000713,4359486,3318830,787446,181915,3460,97,3912222,26,4,70,181915,Fen Creeper*Earthen Ring Farseer*Raid Leader*Silverback Patriarch*Lord of the Arena*Murloc Raider*Young Dragonhawk*Core Hound*Reckless Rocketeer*Lightwarden*Alarm-o-Bot*Argent Squire*Angry Chicken*Voodoo Doctor*Windfury Harpy*Spellbreaker*Argent Commander*Mind Control Tech*Gadgetzan Auctioneer*Cairne Bloodhoof*Grimscale Oracle*Misdirection*Unleash the Hounds*Bestial Wrath*Cult Master*Deadly Shot*Wild Pyromancer*Wild Pyromancer*Bloodsail Corsair*Stampeding Kodo
597,81,72,-803,2155509,7170000,1000000,4034867,3452580,711994,195167,5480,94,6248888,27,3,72,195167,River Crocolisk*Murloc Raider*Murloc Raider*Young Dragonhawk*Razorfen Hunter*Reckless Rocketeer*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Spellbreaker*Mana Addict*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Defender of Argus*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Snake Trap*Nozdormu*Priestess of Elune*Sea Giant*Hungry Crab*Dread Corsair
821,79,77,-795,1981560,7050000,1000000,4197872,3519858,625531,127654,1440,79,2032222,28,2,77,127654,Magma Rager*River Crocolisk*Ironfur Grizzly*Stormpike Commando*Bluegill Warrior*Spiteful Smith*Wisp*Lightwarden*Young Priestess*Angry Chicken*Voodoo Doctor*Voodoo Doctor*Scarlet Crusader*Silvermoon Guardian*Dark Iron Dwarf*Youthful Brewmaster*Defender of Argus*Abomination*Tauren Warrior*Shieldbearer*Scavenging Hyena*Dalaran Mage*Nightblade*Imp Master*Snipe*Snipe*Mana Wraith*Knife Juggler*Wild Pyromancer*Stampeding Kodo
1278,597,76,-788,2250175,7135000,1000000,4193412,3383321,770847,186515,5380,96,6093333,26,4,76,186515,River Crocolisk*Murloc Raider*Murloc Raider*Young Dragonhawk*Razorfen Hunter*Reckless Rocketeer*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Spellbreaker*Mana Addict*Pint-Sized Summoner*Defender of Argus*Defender of Argus*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Snake Trap*Nozdormu*Priestess of Elune*Sea Giant*Hungry Crab*Dread Corsair*Animal Companion
1282,597,78,-683,1973433,7340000,1000000,4108310,3574931,798365,172207,5340,95,6205555,27,3,78,172207,Goldshire Footman*River Crocolisk*Silver Hand Knight*Murloc Raider*Murloc Raider*Razorfen Hunter*Razorfen Hunter*Reckless Rocketeer*Wisp*Wisp*Multi-Shot*Tracking*Young Priestess*Silvermoon Guardian*Leper Gnome*Spellbreaker*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Defender of Argus*Dire Wolf Alpha*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Nozdormu*Priestess of Elune*Sea Giant*Hungry Crab*Hungry Crab*Dread Corsair
1320,597,76,-537,2289944,7260000,1000000,4065426,3551652,661157,228231,5140,90,4666666,28,2,76,228231,River Crocolisk*Stormwind Knight*Murloc Raider*Murloc Raider*Young Dragonhawk*Razorfen Hunter*Reckless Rocketeer*Wisp*Wisp*Tundra Rhino*Tundra Rhino*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Spellbreaker*Mana Addict*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Defender of Argus*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Snake Trap*Nozdormu*Priestess of Elune*Mana Wraith*Hungry Crab*Dread Corsair
1325,597,83,-340,2265972,7200000,1000000,3968750,3504861,684027,232133,5440,95,6338888,27,3,83,232133,River Crocolisk*Murloc Raider*Murloc Raider*Young Dragonhawk*Razorfen Hunter*Reckless Rocketeer*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Mana Addict*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Defender of Argus*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Snake Trap*Nozdormu*Priestess of Elune*Sea Giant*Nightblade*Hungry Crab*Dread Corsair
2408,1452,88,-257,2492483,6985000,1000000,3853256,3397279,681460,264276,5160,75,3116666,26,4,88,264276,Murloc Raider*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Baron Geddon*Murloc Tidehunter*Unleash the Hounds*Snake Trap*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair
3057,2408,90,-217,2420143,6950000,1000000,3836690,3382733,692805,269263,5160,77,3045555,26,4,90,269263,Murloc Raider*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Baron Geddon*Murloc Tidehunter*Unleash the Hounds*Snake Trap*Priestess of Elune*Imp Master*Freezing Trap*Hungry Crab*Dread Corsair
3068,2408,88,-119,2519801,7070000,1000000,3664073,3467468,656294,315278,4760,74,3182222,27,3,88,315278,Murloc Raider*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Baron Geddon*Murloc Tidehunter*Grimscale Oracle*Unleash the Hounds*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair
3327,2408,103,166,2675362,6900000,1000000,3692753,3387681,651449,311230,3700,71,2432222,26,4,103,311230,Earthen Ring Farseer*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Murloc Tidehunter*Unleash the Hounds*Snake Trap*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair
4130,3327,104,168,2699708,6860000,1000000,3666180,3334548,678571,327541,3700,67,1978888,26,4,104,327541,Earthen Ring Farseer*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Murloc Tidehunter*Scavenging Hyena*Unleash the Hounds*Snake Trap*Freezing Trap*Hungry Crab*Dread Corsair
4156,3068,108,324,2681428,7000000,1000000,3527857,3425714,665714,331229,4760,74,3182222,27,3,108,331229,Murloc Raider*Murloc Raider*Young Dragonhawk*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Baron Geddon*Murloc Tidehunter*Grimscale Oracle*Unleash the Hounds*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair
6209,3968,108,327,2810229,6745000,1000000,3725722,3240919,709414,305192,6760,72,3239999,28,2,108,305192,Earthen Ring Farseer*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Scarlet Crusader*Thrallmar Farseer*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Murloc Tidehunter*Snake Trap*Nozdormu*Freezing Trap*Hungry Crab*Dread Corsair*Millhouse Manastorm
7967,4842,106,355,2905385,6870000,1000000,3578602,3348617,681222,355209,5200,70,2288888,29,1,106,355209,Earthen Ring Farseer*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Injured Blademaster*Razorfen Hunter*Wisp*Wisp*Tundra Rhino*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Scarlet Crusader*Silvermoon Guardian*Leper Gnome*Pint-Sized Summoner*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Amani Berserker*Mogu'shan Warden*Murloc Tidehunter*Snake Trap*Priestess of Elune*Hungry Crab*Dread Corsair*Millhouse Manastorm
8419,6497,113,423,2779971,7090000,1000000,3955571,3455571,683356,319292,1840,88,2728888,25,4,113,319292,Fen Creeper*Earthen Ring Farseer*Earthen Ring Farseer*River Crocolisk*Kobold Geomancer*Southsea Deckhand*Stormpike Commando*Murloc Raider*Razorfen Hunter*Reckless Rocketeer*Wisp*Timber Wolf*Tundra Rhino*Young Priestess*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Dark Iron Dwarf*Pint-Sized Summoner*Arcane Golem*Defender of Argus*Abomination*Eaglehorn Bow*Unleash the Hounds*Snake Trap*Priestess of Elune*Nightblade*Hungry Crab*Animal Companion*Animal Companion
9374,7712,108,543,2918545,6875000,1000000,3472000,3304000,722181,384477,6760,72,3773333,28,2,108,384477,Earthen Ring Farseer*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Injured Blademaster*Wisp*Wisp*Tundra Rhino*Lightwarden*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Worgen Infiltrator*Voodoo Doctor*Scarlet Crusader*Silvermoon Guardian*Leper Gnome*Defender of Argus*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Murloc Tidehunter*Snake Trap*Nozdormu*Priestess of Elune*Freezing Trap*Hungry Crab*Dread Corsair*Millhouse Manastorm
