Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
1200,709,130,594,4291053,8830000,1054926,4163080,4328425,757078,31879,9840,124,6582222,26,3,130,31879,Consecration*Hammer of Wrath*Magma Rager*Frostwolf Grunt*Bloodfen Raptor*Chillwind Yeti*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Mountain Giant*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Nozdormu*Alexstrasza*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
1310,709,137,1195,4318410,8935000,1042529,3757694,4310016,785674,34512,7940,106,3982222,25,4,137,34512,Consecration*Hammer of Wrath*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Chillwind Yeti*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Acolyte of Pain*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Gadgetzan Auctioneer*Noble Sacrifice*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Mana Wraith*Knife Juggler*Wild Pyromancer*Millhouse Manastorm
1886,1310,145,1577,4401597,8765000,1013690,3504278,4154592,859669,39981,8040,103,4178888,26,3,145,39981,Consecration*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Frostwolf Warlord*Lightwarden*The Black Knight*Acolyte of Pain*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Gadgetzan Auctioneer*Noble Sacrifice*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Mana Wraith*Knife Juggler*Wild Pyromancer*Millhouse Manastorm
3336,2196,146,1451,4567375,9165000,1034915,3869612,4389525,842334,42446,10940,115,4472222,25,4,146,42446,Consecration*Consecration*Hammer of Wrath*Earthen Ring Farseer*Magma Rager*Frostwolf Grunt*Bloodfen Raptor*Chillwind Yeti*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Worgen Infiltrator*Sunwalker*Sunwalker*Questing Adventurer*Acidic Swamp Ooze*Tinkmaster Overspark*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Amani Berserker*Raging Worgen*Nozdormu*Alexstrasza*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
3593,2789,150,1478,4728643,8955000,1044667,3788944,4361250,769402,38576,11120,118,4862222,27,2,150,38576,Consecration*Hammer of Wrath*Magma Rager*Frostwolf Grunt*Stonetusk Boar*Bloodfen Raptor*Chillwind Yeti*Booty Bay Bodyguard*Stormwind Champion*The Black Knight*Acolyte of Pain*Worgen Infiltrator*King Mukla*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Defender of Argus*Gadgetzan Auctioneer*Demolisher*Sword of Justice*Aldor Peacekeeper*Tirion Fordring*Raging Worgen*Nozdormu*Alexstrasza*Mana Wraith*Wild Pyromancer*Millhouse Manastorm
3675,2891,151,1635,4218767,9165000,1075831,3739225,4238952,980905,44945,6640,104,6248888,20,9,151,44945,Blessing of Might*Light's Justice*Blessing of Kings*Consecration*Consecration*Hammer of Wrath*Magma Rager*Southsea Deckhand*Silver Hand Knight*Abusive Sergeant*Elven Archer*The Black Knight*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Mountain Giant*Noble Sacrifice*Holy Wrath*Repentance*Aldor Peacekeeper*Aldor Peacekeeper*Tauren Warrior*Alexstrasza*Mana Wraith*Equality*Wild Pyromancer*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
3697,2165,156,1714,4378666,9375000,1049066,4051200,4494400,806400,40470,7800,117,4023333,25,4,156,40470,Consecration*Consecration*Hammer of Wrath*Magma Rager*Frostwolf Grunt*Lord of the Arena*Bloodfen Raptor*Booty Bay Bodyguard*Stormwind Champion*Frostwolf Warlord*The Black Knight*Worgen Infiltrator*Dragonling Mechanic*Sunwalker*Sunwalker*Crazed Alchemist*Acidic Swamp Ooze*Coldlight Seer*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Alexstrasza*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
5243,3540,157,1833,4177934,9245000,1042184,4061114,4399134,858301,37795,11000,125,4205555,27,3,157,37795,Fen Creeper*Consecration*Consecration*Hammer of Wrath*Earthen Ring Farseer*Magma Rager*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Booty Bay Bodyguard*Frostwolf Warlord*The Black Knight*Thrallmar Farseer*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Acidic Swamp Ooze*Baron Geddon*Aldor Peacekeeper*Tirion Fordring*Raging Worgen*Nozdormu*Alexstrasza*Blood Knight*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
5636,4834,158,1953,4705692,9310000,1031686,3885069,4370032,901718,44854,10700,122,6595555,25,4,158,44854,Consecration*Consecration*Hammer of Wrath*River Crocolisk*Bloodfen Raptor*Chillwind Yeti*Booty Bay Bodyguard*The Black Knight*Scarlet Crusader*Sunwalker*Sunwalker*Sunfury Protector*Crazed Alchemist*Mind Control Tech*Mountain Giant*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Tauren Warrior*Raging Worgen*Alexstrasza*Onyxia*Blood Knight*Mana Wraith*Hungry Crab*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
6306,5215,161,2136,4458130,9255000,1050783,3992976,4366828,903835,46149,8600,121,5832222,24,5,161,46149,Consecration*Consecration*Hammer of Wrath*Frostwolf Grunt*Bloodfen Raptor*Chillwind Yeti*Frostwolf Warlord*The Black Knight*Worgen Infiltrator*Shattered Sun Cleric*Dragonling Mechanic*Sunwalker*Sunwalker*Crazed Alchemist*Acidic Swamp Ooze*Mind Control Tech*Mountain Giant*Sword of Justice*Repentance*Aldor Peacekeeper*Tirion Fordring*Avenging Wrath*Tauren Warrior*Raging Worgen*Alexstrasza*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
8906,7587,163,2083,4436581,9185000,1046271,4064779,4377789,839412,40286,11140,122,4395555,27,3,163,40286,Fen Creeper*Consecration*Consecration*Hammer of Wrath*Earthen Ring Farseer*Frostwolf Grunt*Raid Leader*Bloodfen Raptor*Elven Archer*Frostwolf Warlord*The Black Knight*Thrallmar Farseer*Sunwalker*Sunwalker*Questing Adventurer*Crazed Alchemist*Baron Geddon*Aldor Peacekeeper*Aldor Peacekeeper*Tirion Fordring*Raging Worgen*Raging Worgen*Nozdormu*Alexstrasza*Blood Knight*Cult Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo
