Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
1296,651,146,1702,4133979,8770000,1037058,3300456,4166476,828962,42629,4600,105,4116666,25,4,146,42629,Blessing of Might*Light's Justice*Consecration*Consecration*Hammer of Wrath*Magma Rager*Raid Leader*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Injured Blademaster*Injured Blademaster*Boulderfist Ogre*Core Hound*Stormwind Champion*Argent Squire*Thrallmar Farseer*Sunwalker*Crazed Alchemist*Acidic Swamp Ooze*Defender of Argus*Demolisher*Dire Wolf Alpha*Baron Geddon*Alexstrasza*Hungry Crab*Knife Juggler*Dread Corsair*Faerie Dragon*Master Swordsmith
2045,1296,147,1704,4026436,8700000,1031034,3327011,4129885,862068,44229,6200,106,4382222,25,4,147,44229,Blessing of Might*Light's Justice*Consecration*Consecration*Hammer of Wrath*Magma Rager*Raid Leader*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Injured Blademaster*Injured Blademaster*Boulderfist Ogre*Core Hound*Argent Squire*Thrallmar Farseer*Sunwalker*Crazed Alchemist*Acidic Swamp Ooze*Defender of Argus*Demolisher*Dire Wolf Alpha*Baron Geddon*Tirion Fordring*Alexstrasza*Hungry Crab*Knife Juggler*Dread Corsair*Faerie Dragon*Master Swordsmith
2158,1637,149,1709,4036539,9305000,1061257,3633530,4438473,814078,40108,6060,117,4156666,26,3,149,40108,Light's Justice*Consecration*Consecration*Magma Rager*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Injured Blademaster*Boulderfist Ogre*Stormwind Champion*Stormwind Champion*Lightwarden*The Black Knight*Scarlet Crusader*Sunwalker*Acidic Swamp Ooze*Defender of Argus*Abomination*Demolisher*Dire Wolf Alpha*Baron Geddon*Lay on Hands*Tirion Fordring*Murloc Tidehunter*Dread Corsair*Faerie Dragon*Master Swordsmith
2380,1896,143,1896,4318054,8945000,1064281,3071548,4138065,931805,48029,6340,100,4222222,25,4,143,48029,Blessing of Might*Light's Justice*Consecration*Consecration*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Silverback Patriarch*Kobold Geomancer*Southsea Deckhand*Injured Blademaster*Boulderfist Ogre*Stormwind Champion*King Mukla*Shattered Sun Cleric*Acidic Swamp Ooze*Defender of Argus*Abomination*Demolisher*Cairne Bloodhoof*Dire Wolf Alpha*Dire Wolf Alpha*Lay on Hands*Shieldbearer*Murloc Tidehunter*Alexstrasza*Hungry Crab*Dread Corsair*Master Swordsmith*Flesheating Ghoul
3025,2395,144,1911,4401459,8905000,1074115,3474452,4142055,961819,48195,5860,106,4182222,24,6,144,48195,Blessing of Might*Blessing of Kings*Consecration*Consecration*Magma Rager*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Silverback Patriarch*Kobold Geomancer*Injured Blademaster*War Golem*Razorfen Hunter*Boulderfist Ogre*Core Hound*Wisp*The Black Knight*Voodoo Doctor*King Mukla*Leper Gnome*Acidic Swamp Ooze*Defender of Argus*Abomination*Baron Geddon*Lay on Hands*Hand of Protection*Amani Berserker*Dread Corsair*Master Swordsmith*Stampeding Kodo
3036,2210,148,1984,4114097,9115000,1060340,3065277,4144267,1004936,51100,8200,105,5716666,24,5,148,51100,Blessing of Might*Light's Justice*Blessing of Kings*Consecration*Consecration*Frostwolf Grunt*Silverback Patriarch*Southsea Deckhand*Injured Blademaster*War Golem*Boulderfist Ogre*Angry Chicken*King Mukla*Sunwalker*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Demolisher*Dire Wolf Alpha*Baron Geddon*Lay on Hands*Tirion Fordring*Shieldbearer*Shieldbearer*Murloc Tidehunter*Alexstrasza*Hungry Crab*Faerie Dragon*Master Swordsmith*Stampeding Kodo
3037,2290,154,2020,4301098,9100000,998901,3122527,4286813,880219,45508,4160,106,3382222,27,2,154,45508,Light's Justice*Consecration*Consecration*Magma Rager*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Lord of the Arena*Injured Blademaster*Boulderfist Ogre*Core Hound*Stormwind Champion*Lightwarden*The Black Knight*Scarlet Crusader*Sunfury Protector*Acidic Swamp Ooze*Arcane Golem*Defender of Argus*Abomination*Dire Wolf Alpha*Tirion Fordring*Murloc Tidehunter*Knife Juggler*Dread Corsair*Faerie Dragon*Master Swordsmith
3186,2210,155,2087,4395747,8465000,1074424,3420555,3972238,914943,48762,8160,109,5765555,24,5,155,48762,Blessing of Might*Light's Justice*Consecration*Consecration*Frostwolf Grunt*Raid Leader*Silverback Patriarch*Southsea Deckhand*Injured Blademaster*War Golem*Boulderfist Ogre*Stormwind Champion*Angry Chicken*King Mukla*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Demolisher*Dire Wolf Alpha*Baron Geddon*Lay on Hands*Holy Wrath*Tirion Fordring*Shieldbearer*Murloc Tidehunter*Alexstrasza*Hungry Crab*Faerie Dragon*Master Swordsmith*Stampeding Kodo
4288,3714,159,2145,4336639,9075000,1006060,3067768,4209917,920110,46463,4240,100,3422222,27,2,159,46463,Light's Justice*Consecration*Consecration*Frostwolf Grunt*Raid Leader*Ironfur Grizzly*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Injured Blademaster*Abusive Sergeant*Boulderfist Ogre*Core Hound*Stormwind Champion*Lightwarden*The Black Knight*Scarlet Crusader*Sunfury Protector*Acidic Swamp Ooze*Arcane Golem*Defender of Argus*Loot Hoarder*Abomination*Dire Wolf Alpha*Tirion Fordring*Murloc Tidehunter*Knife Juggler*Dread Corsair*Faerie Dragon*Master Swordsmith
5113,4612,154,2317,4527632,8595000,999418,3101803,3944153,991273,49322,7780,105,5316666,26,3,154,49322,Light's Justice*Blessing of Kings*Consecration*Consecration*Frostwolf Grunt*Silverback Patriarch*Southsea Deckhand*Injured Blademaster*War Golem*Boulderfist Ogre*Stormwind Champion*Angry Chicken*King Mukla*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Demolisher*Dire Wolf Alpha*Baron Geddon*Tirion Fordring*Shieldbearer*Shieldbearer*Murloc Tidehunter*Alexstrasza*Priestess of Elune*Hungry Crab*Bloodsail Raider*Faerie Dragon*Master Swordsmith*Stampeding Kodo
6086,3776,172,2636,4418591,8875000,1036056,3388169,4126760,951549,49549,6460,111,4276666,26,3,172,49549,Light's Justice*Consecration*Consecration*Hammer of Wrath*Magma Rager*Raid Leader*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Sen'jin Shieldmasta*Injured Blademaster*Injured Blademaster*Boulderfist Ogre*Core Hound*Stormwind Champion*Argent Squire*Crazed Alchemist*Acidic Swamp Ooze*Pint-Sized Summoner*Defender of Argus*Demolisher*Dire Wolf Alpha*Baron Geddon*Tirion Fordring*Alexstrasza*Blood Knight*Hungry Crab*Knife Juggler*Dread Corsair*Flesheating Ghoul
9407,8016,161,2651,4982262,8175000,999388,2598776,3804892,909480,58306,5700,86,3315555,27,2,161,58306,Light's Justice*Consecration*Consecration*Raid Leader*Silverback Patriarch*Southsea Deckhand*Southsea Deckhand*Bluegill Warrior*Injured Blademaster*Boulderfist Ogre*Stormwind Champion*Frostwolf Warlord*Angry Chicken*Voodoo Doctor*King Mukla*Acidic Swamp Ooze*Defender of Argus*Demolisher*Dire Wolf Alpha*Tirion Fordring*Shieldbearer*Murloc Tidehunter*Blood Knight*Hungry Crab*Hungry Crab*Wild Pyromancer*Faerie Dragon*Southsea Captain*Master Swordsmith*Stampeding Kodo
