Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
976,480,117,233,4012072,7455000,1018108,3537223,3623071,790073,145219,8920,97,3112222,28,2,117,145219,Consecration*Consecration*Frostwolf Grunt*Wolfrider*Ironfur Grizzly*Southsea Deckhand*Gnomish Inventor*Young Dragonhawk*Stonetusk Boar*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Injured Blademaster*Reckless Rocketeer*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Windfury Harpy*Dark Iron Dwarf*Ancient Brewmaster*Crazed Alchemist*Tinkmaster Overspark*Tirion Fordring*Shieldbearer*Mana Wraith*Bloodsail Raider*Knife Juggler*Dread Corsair*Violet Teacher*Millhouse Manastorm
1153,464,120,394,4346521,7330000,1005457,3369031,3620054,784447,161952,6420,98,3395555,28,1,120,161952,Fen Creeper*Consecration*Frostwolf Grunt*Raid Leader*Wolfrider*Ironfur Grizzly*Southsea Deckhand*Stonetusk Boar*Sen'jin Shieldmasta*Injured Blademaster*Injured Blademaster*Reckless Rocketeer*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Windfury Harpy*Dark Iron Dwarf*Ancient Brewmaster*Crazed Alchemist*Argent Commander*Argent Protector*Sword of Justice*Tirion Fordring*Shieldbearer*Murloc Tidecaller*Mana Wraith*Bloodsail Raider*Knife Juggler*Violet Teacher
2476,1886,122,857,4316438,7300000,1004109,2982191,3588356,843150,253665,7540,92,3128888,28,2,122,253665,Consecration*Consecration*Magma Rager*Frostwolf Grunt*Wolfrider*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Murloc Raider*Stonetusk Boar*Sen'jin Shieldmasta*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Windfury Harpy*Questing Adventurer*Dark Iron Dwarf*Ancient Brewmaster*Crazed Alchemist*Argent Commander*Argent Protector*Tirion Fordring*Murloc Tidecaller*Mana Wraith*Bloodsail Raider*Knife Juggler*Knife Juggler*Violet Teacher*Millhouse Manastorm
2655,1569,128,635,4369958,7190000,1002781,3171766,3321279,922114,155481,8020,90,2866666,26,3,128,155481,Consecration*Consecration*Archmage*Young Dragonhawk*Bluegill Warrior*Boulderfist Ogre*Frostwolf Warlord*Frostwolf Warlord*Young Priestess*Acolyte of Pain*Argent Squire*King Mukla*Questing Adventurer*Sunfury Protector*Sunfury Protector*Secretkeeper*Mind Control Tech*Dire Wolf Alpha*Baron Geddon*Humility*Sword of Justice*Tauren Warrior*Murloc Tidecaller*Illidan Stormrage*Wild Pyromancer*Wild Pyromancer*Dread Corsair*Faerie Dragon*Millhouse Manastorm*Flesheating Ghoul
3139,2476,131,1022,4482443,7120000,1004915,3127106,3481741,815308,236469,7540,92,3128888,28,2,131,236469,Consecration*Consecration*Magma Rager*Frostwolf Grunt*Wolfrider*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Murloc Raider*Stonetusk Boar*Sen'jin Shieldmasta*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Windfury Harpy*Dark Iron Dwarf*Ancient Brewmaster*Crazed Alchemist*Argent Commander*Mind Control Tech*Argent Protector*Tirion Fordring*Murloc Tidecaller*Mana Wraith*Bloodsail Raider*Knife Juggler*Knife Juggler*Violet Teacher*Millhouse Manastorm
4379,3139,133,753,4296345,7525000,1006644,3269102,3619933,873754,191531,9140,93,3023333,28,2,133,191531,Consecration*Consecration*Magma Rager*Frostwolf Grunt*Wolfrider*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Stonetusk Boar*Sen'jin Shieldmasta*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Windfury Harpy*Dark Iron Dwarf*Ancient Brewmaster*Crazed Alchemist*Argent Commander*Mind Control Tech*Argent Protector*Tirion Fordring*Murloc Tidecaller*Nat Pagle*Mana Wraith*Bloodsail Raider*Knife Juggler*Knife Juggler*Violet Teacher*Millhouse Manastorm
5611,3139,135,940,4335378,7335000,1006134,3238582,3490115,899795,242157,9140,95,3405555,27,3,135,242157,Blessing of Might*Consecration*Consecration*Frostwolf Grunt*Wolfrider*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Stonetusk Boar*Sen'jin Shieldmasta*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Windfury Harpy*Dark Iron Dwarf*Ancient Brewmaster*Crazed Alchemist*Argent Commander*Mind Control Tech*Argent Protector*Tirion Fordring*Murloc Tidecaller*Illidan Stormrage*Mana Wraith*Bloodsail Raider*Knife Juggler*Knife Juggler*Violet Teacher*Millhouse Manastorm
5693,3883,136,911,3904318,7525000,1002657,3141528,3631893,871096,213172,6440,90,2533333,26,3,136,213172,Consecration*Consecration*Truesilver Champion*Magma Rager*Frostwolf Grunt*Wolfrider*Ironfur Grizzly*Southsea Deckhand*Murloc Raider*Sen'jin Shieldmasta*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Sunwalker*Questing Adventurer*Mana Addict*Ancient Brewmaster*Sunfury Protector*Crazed Alchemist*Argent Commander*Argent Protector*Avenging Wrath*Amani Berserker*Shieldbearer*Bloodsail Raider*Knife Juggler*Knife Juggler*Violet Teacher*Millhouse Manastorm
6679,5611,137,1049,4333557,7420000,1002021,3092991,3503369,935309,232256,9040,92,3528888,26,4,137,232256,Blessing of Might*Blessing of Might*Consecration*Consecration*Frostwolf Grunt*Wolfrider*Ironfur Grizzly*Ironfur Grizzly*Southsea Deckhand*Stonetusk Boar*Sen'jin Shieldmasta*Stormwind Champion*Young Priestess*Bloodmage Thalnos*King Mukla*Windfury Harpy*Dark Iron Dwarf*Ancient Brewmaster*Crazed Alchemist*Argent Commander*Mind Control Tech*Argent Protector*Tirion Fordring*Murloc Tidecaller*Illidan Stormrage*Mana Wraith*Bloodsail Raider*Knife Juggler*Knife Juggler*Millhouse Manastorm
7750,6825,147,1463,4330662,6865000,1025491,2734887,3193736,941733,393779,3240,86,4648888,27,3,147,393779,Blessing of Kings*Consecration*Consecration*Magma Rager*Wolfrider*Southsea Deckhand*Gnomish Inventor*Young Dragonhawk*Young Dragonhawk*Bloodfen Raptor*Injured Blademaster*Chillwind Yeti*The Black Knight*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Shattered Sun Cleric*Leper Gnome*Questing Adventurer*Crazed Alchemist*Defender of Argus*Mountain Giant*Dire Wolf Alpha*Murloc Tidehunter*Nightblade*Mana Wraith*Knife Juggler*Knife Juggler*Master Swordsmith
8160,7750,152,1645,4432108,6665000,1021755,2801200,3221305,839459,370560,3240,77,1778888,27,3,152,370560,Blessing of Kings*Consecration*Consecration*Magma Rager*Wolfrider*Southsea Deckhand*Gnomish Inventor*Young Dragonhawk*Young Dragonhawk*Bloodfen Raptor*Injured Blademaster*Chillwind Yeti*The Black Knight*Young Priestess*Young Priestess*Argent Squire*Voodoo Doctor*Shattered Sun Cleric*Leper Gnome*Questing Adventurer*Crazed Alchemist*Defender of Argus*Dire Wolf Alpha*Murloc Tidehunter*Murloc Warleader*Nightblade*Mana Wraith*Knife Juggler*Knife Juggler*Master Swordsmith
