Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
772,92,109,507,4127088,8380000,1038782,3002386,3949284,896778,42243,6580,84,1893333,24,6,109,42243,Hunter's Mark*Ironforge Rifleman*Kobold Geomancer*Sen'jin Shieldmasta*Booty Bay Bodyguard*Lightwarden*Worgen Infiltrator*Voodoo Doctor*King Mukla*Jungle Panther*Scarlet Crusader*Thrallmar Farseer*Leper Gnome*Dark Iron Dwarf*Spellbreaker*Amani Berserker*Grimscale Oracle*Explosive Shot*Flare*Snake Trap*Nightblade*Cult Master*Imp Master*Explosive Trap*Illidan Stormrage*Deadly Shot*Bloodsail Raider*Doomsayer*Violet Teacher*Millhouse Manastorm
860,92,108,690,4129752,8285000,1021726,2701267,3834640,975256,48277,5280,78,1706666,25,5,108,48277,Hunter's Mark*Kobold Geomancer*Stonetusk Boar*Sen'jin Shieldmasta*Booty Bay Bodyguard*Lightwarden*Argent Squire*Worgen Infiltrator*Voodoo Doctor*King Mukla*Jungle Panther*Scarlet Crusader*Thrallmar Farseer*Leper Gnome*Dark Iron Dwarf*Spellbreaker*Amani Berserker*Murloc Tidehunter*Murloc Warleader*Grimscale Oracle*Explosive Shot*Snake Trap*Nightblade*Cult Master*Imp Master*Explosive Trap*Deadly Shot*Doomsayer*Violet Teacher*Millhouse Manastorm
1206,657,121,712,4939375,8000000,1000000,2818750,3759375,905625,42692,6680,96,4826666,29,1,121,42692,River Crocolisk*Ironfur Grizzly*Southsea Deckhand*Murloc Raider*Stonetusk Boar*Chillwind Yeti*Elven Archer*Razorfen Hunter*Ironbeak Owl*Timber Wolf*Tundra Rhino*Big Game Hunter*Alarm-o-Bot*Jungle Panther*Dark Iron Dwarf*Pint-Sized Summoner*Pint-Sized Summoner*Mind Control Tech*Mind Control Tech*Mountain Giant*Raging Worgen*Priestess of Elune*Illidan Stormrage*Bloodsail Raider*Knife Juggler*Knife Juggler*Wild Pyromancer*Millhouse Manastorm*Animal Companion*Hogger
1344,860,120,995,4172106,8425000,1026706,2900890,3789910,1086053,49076,5380,79,1632222,24,6,120,49076,Hunter's Mark*Kobold Geomancer*Sen'jin Shieldmasta*Booty Bay Bodyguard*Multi-Shot*Lightwarden*Young Priestess*Argent Squire*Worgen Infiltrator*Voodoo Doctor*King Mukla*Jungle Panther*Scarlet Crusader*Thrallmar Farseer*Leper Gnome*Dark Iron Dwarf*Dire Wolf Alpha*Amani Berserker*Murloc Tidehunter*Murloc Warleader*Explosive Shot*Snake Trap*Nightblade*Cult Master*Imp Master*Explosive Trap*Deadly Shot*Doomsayer*Violet Teacher*Millhouse Manastorm
1817,1196,129,1129,5312082,8235000,1055859,3273831,4009107,766241,39695,6640,96,3693333,27,3,129,39695,Fen Creeper*Hunter's Mark*Earthen Ring Farseer*Chillwind Yeti*Elven Archer*Stormwind Champion*Young Priestess*Big Game Hunter*Worgen Infiltrator*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Dire Wolf Alpha*Frost Elemental*Amani Berserker*Onyxia*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Violet Teacher*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith
1905,1473,127,1270,4544396,8165000,997550,2639926,3808328,926515,46014,4420,94,5248888,28,2,127,46014,Fen Creeper*Fen Creeper*River Crocolisk*Wolfrider*Ironfur Grizzly*Stormwind Knight*Murloc Raider*Stonetusk Boar*Elven Archer*Elven Archer*Razorfen Hunter*Ironbeak Owl*Timber Wolf*Tundra Rhino*Arcane Shot*The Black Knight*Worgen Infiltrator*Voodoo Doctor*Jungle Panther*Pint-Sized Summoner*Mind Control Tech*Mind Control Tech*Mountain Giant*Amani Berserker*Raging Worgen*Priestess of Elune*Illidan Stormrage*Knife Juggler*Wild Pyromancer*Animal Companion
1978,1196,145,1933,4851002,8725000,1049283,3113467,4132378,855587,46441,4920,91,2365555,26,4,145,46441,Fen Creeper*Hunter's Mark*Earthen Ring Farseer*Ironfur Grizzly*Sen'jin Shieldmasta*Chillwind Yeti*Elven Archer*Stormwind Champion*Houndmaster*Young Priestess*Big Game Hunter*Voodoo Doctor*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Amani Berserker*Explosive Shot*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith
3913,1978,152,2056,5087912,8645000,1062463,3156737,4142857,825332,47094,5160,93,2156666,27,3,152,47094,Fen Creeper*Earthen Ring Farseer*Ironfur Grizzly*Sen'jin Shieldmasta*Chillwind Yeti*Stormwind Champion*Houndmaster*Young Priestess*Young Priestess*Big Game Hunter*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Dire Wolf Alpha*Amani Berserker*Explosive Shot*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith*Master Swordsmith
5296,4218,149,2155,5104727,8355000,998803,2777977,3946140,882704,51938,6160,91,2365555,25,5,149,51938,Fen Creeper*Earthen Ring Farseer*Sen'jin Shieldmasta*Chillwind Yeti*Stormwind Champion*Multi-Shot*The Black Knight*Young Priestess*Worgen Infiltrator*Voodoo Doctor*King Mukla*Thrallmar Farseer*Questing Adventurer*Sunfury Protector*Crazed Alchemist*Acidic Swamp Ooze*Secretkeeper*Amani Berserker*Priestess of Elune*Deadly Shot*Deadly Shot*Knife Juggler*Wild Pyromancer*Faerie Dragon*Violet Teacher*Millhouse Manastorm*Animal Companion*Animal Companion*Master Swordsmith*Stampeding Kodo
6921,6405,153,2537,5212063,7875000,999365,2686349,3681269,926984,55064,7660,89,3898888,25,5,153,55064,Bluegill Warrior*Sen'jin Shieldmasta*Stormwind Champion*Houndmaster*Houndmaster*Multi-Shot*Arcane Shot*The Black Knight*Young Priestess*Young Priestess*Worgen Infiltrator*Voodoo Doctor*King Mukla*Questing Adventurer*Sunfury Protector*Crazed Alchemist*Acidic Swamp Ooze*Secretkeeper*Amani Berserker*Deadly Shot*Knife Juggler*Wild Pyromancer*Faerie Dragon*Violet Teacher*Millhouse Manastorm*Deathwing*Animal Companion*Animal Companion*Master Swordsmith*Stampeding Kodo
