Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
922,546,120,433,4181289,8605000,1084253,3155142,4055781,883207,40046,3740,95,3338888,24,6,120,40046,Magma Rager*Gnomish Inventor*Stormpike Commando*Murloc Raider*Young Dragonhawk*Sen'jin Shieldmasta*Stormwind Champion*Novice Engineer*Silvermoon Guardian*Mana Addict*Sunfury Protector*Crazed Alchemist*Acidic Swamp Ooze*Demolisher*Coldlight Seer*Emperor Cobra*Emperor Cobra*Amani Berserker*Misdirection*Sea Giant*Snipe*Illidan Stormrage*Deadly Shot*Deadly Shot*Knife Juggler*Wild Pyromancer*Doomsayer*Violet Teacher*Animal Companion*Animal Companion
1108,564,121,133,3759651,9195000,1113648,3564980,4381729,831973,37870,6460,106,2848888,22,8,121,37870,Magma Rager*Ironfur Grizzly*Gnomish Inventor*Stormpike Commando*Stormwind Champion*Novice Engineer*Silvermoon Guardian*Mana Addict*Sunfury Protector*Demolisher*Coldlight Seer*Emperor Cobra*Gurubashi Berserker*Misdirection*Explosive Shot*Kill Command*Kill Command*Nat Pagle*Onyxia*Priestess of Elune*Illidan Stormrage*Deadly Shot*Deadly Shot*Knife Juggler*Wild Pyromancer*Wild Pyromancer*Doomsayer*Violet Teacher*Animal Companion*Animal Companion
1551,1108,123,753,3840266,9015000,1078202,3418191,4290626,848585,41723,6560,103,3045555,22,8,123,41723,Magma Rager*Ironfur Grizzly*Stormpike Commando*Stormwind Champion*Lightwarden*Novice Engineer*Silvermoon Guardian*Mana Addict*Sunfury Protector*Demolisher*Coldlight Seer*Emperor Cobra*Gurubashi Berserker*Misdirection*Explosive Shot*Kill Command*Kill Command*Nat Pagle*Onyxia*Priestess of Elune*Illidan Stormrage*Deadly Shot*Deadly Shot*Knife Juggler*Wild Pyromancer*Wild Pyromancer*Doomsayer*Violet Teacher*Animal Companion*Animal Companion
1616,1196,126,728,4837114,8595000,1063990,3433973,4224549,760325,40831,8260,105,4316666,26,4,126,40831,Fen Creeper*Hunter's Mark*Earthen Ring Farseer*Chillwind Yeti*Elven Archer*Multi-Shot*Young Priestess*Big Game Hunter*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Frost Elemental*Amani Berserker*Onyxia*Malygos*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Violet Teacher*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith
1817,1196,129,1129,5312082,8235000,1055859,3273831,4009107,766241,39695,6640,96,3693333,27,3,129,39695,Fen Creeper*Hunter's Mark*Earthen Ring Farseer*Chillwind Yeti*Elven Archer*Stormwind Champion*Young Priestess*Big Game Hunter*Worgen Infiltrator*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Dire Wolf Alpha*Frost Elemental*Amani Berserker*Onyxia*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Violet Teacher*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith
1978,1196,145,1933,4851002,8725000,1049283,3113467,4132378,855587,46441,4920,91,2365555,26,4,145,46441,Fen Creeper*Hunter's Mark*Earthen Ring Farseer*Ironfur Grizzly*Sen'jin Shieldmasta*Chillwind Yeti*Elven Archer*Stormwind Champion*Houndmaster*Young Priestess*Big Game Hunter*Voodoo Doctor*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Amani Berserker*Explosive Shot*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith
2396,1978,151,1815,4886363,8580000,1059440,3146853,4113053,819930,47196,4520,90,2266666,26,4,151,47196,Fen Creeper*Hunter's Mark*Earthen Ring Farseer*Ironfur Grizzly*Sen'jin Shieldmasta*Chillwind Yeti*Elven Archer*Stormwind Champion*Houndmaster*Young Priestess*Voodoo Doctor*Voodoo Doctor*King Mukla*Novice Engineer*Dragonling Mechanic*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Amani Berserker*Explosive Shot*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith
3913,1978,152,2056,5087912,8645000,1062463,3156737,4142857,825332,47094,5160,93,2156666,27,3,152,47094,Fen Creeper*Earthen Ring Farseer*Ironfur Grizzly*Sen'jin Shieldmasta*Chillwind Yeti*Stormwind Champion*Houndmaster*Young Priestess*Young Priestess*Big Game Hunter*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Dire Wolf Alpha*Amani Berserker*Explosive Shot*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Animal Companion*Master Swordsmith*Master Swordsmith
6466,4825,154,2123,4743205,9015000,1057681,3042706,4184137,933444,47445,5220,93,2156666,26,4,154,47445,Earthen Ring Farseer*Earthen Ring Farseer*Ironfur Grizzly*Sen'jin Shieldmasta*Chillwind Yeti*Stormwind Champion*Houndmaster*Young Priestess*Young Priestess*Big Game Hunter*Voodoo Doctor*King Mukla*Novice Engineer*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Acidic Swamp Ooze*Dire Wolf Alpha*Explosive Shot*Explosive Shot*Cult Master*Mana Wraith*Deadly Shot*Wild Pyromancer*Doomsayer*Faerie Dragon*Millhouse Manastorm*Animal Companion*Master Swordsmith*Master Swordsmith
7777,6973,156,2122,4880023,8460000,1057919,2955673,3953900,931442,51123,9480,94,3582222,25,5,156,51123,Fen Creeper*Sen'jin Shieldmasta*Elven Archer*Stormwind Champion*Multi-Shot*Young Priestess*Voodoo Doctor*King Mukla*Leper Gnome*Windfury Harpy*Acidic Swamp Ooze*Acidic Swamp Ooze*Demolisher*Amani Berserker*Explosive Shot*Nat Pagle*Onyxia*Cult Master*Illidan Stormrage*Mana Wraith*Deadly Shot*Knife Juggler*Wild Pyromancer*Faerie Dragon*Southsea Captain*Millhouse Manastorm*Animal Companion*Animal Companion*Master Swordsmith*Master Swordsmith
