Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
1450,896,31,-2635,1828282,6435000,1000777,4741258,3344211,588189,-31190,7840,115,6872222,27,3,31,-31190,Goldshire Footman*Earthen Ring Farseer*River Crocolisk*Stormpike Commando*Ravenholdt Assassin*Stonetusk Boar*War Golem*Booty Bay Bodyguard*Elven Archer*Reckless Rocketeer*Starving Buzzard*Tracking*Lightwarden*The Black Knight*Voodoo Doctor*Questing Adventurer*Ancient Brewmaster*Mountain Giant*Leeroy Jenkins*Frost Elemental*Tauren Warrior*Gurubashi Berserker*Scavenging Hyena*Ysera*Bloodsail Raider*Knife Juggler*Doomsayer*Millhouse Manastorm*Animal Companion*Animal Companion
1464,890,32,-2534,1766563,6490000,999229,4691833,3352080,538520,-29386,7940,116,6648888,27,3,32,-29386,River Crocolisk*Stormpike Commando*Ravenholdt Assassin*Young Dragonhawk*Stonetusk Boar*Bluegill Warrior*War Golem*Booty Bay Bodyguard*Ironbeak Owl*Reckless Rocketeer*Starving Buzzard*Tundra Rhino*Tracking*Lightwarden*The Black Knight*King Mukla*Scarlet Crusader*Questing Adventurer*Mountain Giant*Frost Elemental*Tauren Warrior*Gurubashi Berserker*Scavenging Hyena*Ysera*Knife Juggler*Doomsayer*Bloodsail Corsair*Millhouse Manastorm*Animal Companion*Animal Companion
1548,1003,36,-2306,1717325,6580000,1000000,4329787,3426291,469604,43851,2000,79,1698888,28,2,36,43851,Earthen Ring Farseer*Silverback Patriarch*Stormwind Knight*Ironforge Rifleman*Southsea Deckhand*Silver Hand Knight*Bluegill Warrior*Razorfen Hunter*Venture Co. Mercenary*Wisp*Lightwarden*Young Priestess*Thrallmar Farseer*Silvermoon Guardian*Stranglethorn Tiger*Leper Gnome*Crazed Alchemist*Dire Wolf Alpha*Amani Berserker*Amani Berserker*Murloc Tidehunter*Murloc Warleader*Ancient Mage*Freezing Trap*Hungry Crab*Bloodsail Raider*Dread Corsair*Violet Teacher*Animal Companion*Master Swordsmith
1870,1003,37,-2144,1793759,6570000,998477,3959665,3420091,450532,91257,1860,79,1898888,28,2,37,91257,Earthen Ring Farseer*Oasis Snapjaw*River Crocolisk*Silverback Patriarch*Ironforge Rifleman*Southsea Deckhand*Silver Hand Knight*Young Dragonhawk*Bluegill Warrior*Razorfen Hunter*Venture Co. Mercenary*Wisp*Lightwarden*Young Priestess*Thrallmar Farseer*Silvermoon Guardian*Stranglethorn Tiger*Leper Gnome*Crazed Alchemist*Amani Berserker*Amani Berserker*Gurubashi Berserker*Murloc Tidehunter*Murloc Warleader*Freezing Trap*Hungry Crab*Dread Corsair*Violet Teacher*Animal Companion*Master Swordsmith
2393,1808,38,-2156,1972560,6560000,1000000,4647103,3454268,532774,7178,8180,109,6565555,26,4,38,7178,Earthen Ring Farseer*River Crocolisk*Stormpike Commando*Ravenholdt Assassin*Young Dragonhawk*Young Dragonhawk*Bluegill Warrior*Injured Blademaster*War Golem*Booty Bay Bodyguard*Elven Archer*Tracking*Lightwarden*The Black Knight*Young Priestess*Scarlet Crusader*Questing Adventurer*Ancient Brewmaster*Mountain Giant*Leeroy Jenkins*Tauren Warrior*Gurubashi Berserker*Explosive Shot*Ysera*Bloodsail Raider*Knife Juggler*Doomsayer*Millhouse Manastorm*Animal Companion*Animal Companion
2821,1808,42,-2152,2091962,6470000,1000000,4503863,3367078,550231,44915,8120,110,6688888,27,3,42,44915,Earthen Ring Farseer*River Crocolisk*Stormpike Commando*Ravenholdt Assassin*Young Dragonhawk*Young Dragonhawk*Bluegill Warrior*Injured Blademaster*War Golem*Booty Bay Bodyguard*Elven Archer*Tracking*Lightwarden*The Black Knight*Young Priestess*Scarlet Crusader*Questing Adventurer*Ancient Brewmaster*Mountain Giant*Leeroy Jenkins*Frost Elemental*Tauren Warrior*Gurubashi Berserker*Scavenging Hyena*Ysera*Knife Juggler*Doomsayer*Millhouse Manastorm*Animal Companion*Animal Companion
2952,2038,43,-1901,2210166,6590000,999241,4131259,3397572,484825,102904,3380,76,1448888,27,3,43,102904,Earthen Ring Farseer*River Crocolisk*Wolfrider*Silverback Patriarch*Stormwind Knight*Ironforge Rifleman*Southsea Deckhand*Silver Hand Knight*Stonetusk Boar*Bluegill Warrior*Razorfen Hunter*Wisp*Lightwarden*Young Priestess*Thrallmar Farseer*Silvermoon Guardian*Stranglethorn Tiger*Crazed Alchemist*Amani Berserker*Murloc Tidehunter*Murloc Warleader*Unleash the Hounds*Nat Pagle*Freezing Trap*Hungry Crab*Bloodsail Raider*Dread Corsair*Violet Teacher*Animal Companion*Master Swordsmith
3454,2753,45,-1765,2097727,6600000,1000000,4050000,3415151,490151,131170,6600,90,4200000,29,1,45,131170,Earthen Ring Farseer*Wolfrider*Silverback Patriarch*Stormwind Knight*Ironforge Rifleman*Southsea Deckhand*Silver Hand Knight*Stonetusk Boar*Bluegill Warrior*Razorfen Hunter*Venture Co. Mercenary*Wisp*Lightwarden*Young Priestess*King Mukla*Thrallmar Farseer*Stranglethorn Tiger*Crazed Alchemist*Amani Berserker*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Nozdormu*Ysera*Hungry Crab*Bloodsail Raider*Dread Corsair*Violet Teacher*Animal Companion*Master Swordsmith
5428,4649,48,-1710,2298141,6725000,1000743,4103345,3510780,495910,135620,5660,100,5622222,26,4,48,135620,Earthen Ring Farseer*River Crocolisk*River Crocolisk*Wolfrider*Stormpike Commando*Ravenholdt Assassin*Lord of the Arena*Bluegill Warrior*Elven Archer*Reckless Rocketeer*Starving Buzzard*Lightwarden*The Black Knight*Young Priestess*Scarlet Crusader*Mountain Giant*Leeroy Jenkins*Tauren Warrior*Murloc Tidehunter*Murloc Tidecaller*Scavenging Hyena*Explosive Shot*Kill Command*Hungry Crab*Hungry Crab*Knife Juggler*Knife Juggler*Doomsayer*Animal Companion*Animal Companion
5795,3490,49,-1586,2446361,6665000,1001500,4065266,3485371,497374,148621,6140,98,5795555,27,3,49,148621,Earthen Ring Farseer*River Crocolisk*Frostwolf Grunt*Wolfrider*Silverback Patriarch*Stormpike Commando*Murloc Raider*Stonetusk Boar*Bluegill Warrior*Bluegill Warrior*Elven Archer*Reckless Rocketeer*Starving Buzzard*Lightwarden*The Black Knight*Worgen Infiltrator*Questing Adventurer*Mountain Giant*Leeroy Jenkins*Dire Wolf Alpha*Tauren Warrior*Tauren Warrior*Murloc Tidehunter*Scavenging Hyena*Kill Command*Ysera*Knife Juggler*Doomsayer*Animal Companion*Animal Companion
6057,5428,53,-1451,2445440,6690000,1002242,3990284,3530642,530642,162796,5700,98,5528888,25,5,53,162796,Earthen Ring Farseer*River Crocolisk*River Crocolisk*Wolfrider*Ravenholdt Assassin*Lord of the Arena*Bluegill Warrior*Elven Archer*Reckless Rocketeer*Starving Buzzard*Lightwarden*The Black Knight*Young Priestess*Scarlet Crusader*Mountain Giant*Leeroy Jenkins*Tauren Warrior*Murloc Tidehunter*Murloc Tidecaller*Scavenging Hyena*Explosive Shot*Kill Command*Deadly Shot*Hungry Crab*Hungry Crab*Knife Juggler*Knife Juggler*Doomsayer*Animal Companion*Animal Companion
6444,5704,56,-1408,2310421,6765000,1002217,3940872,3434589,614929,177360,7120,92,4328888,26,4,56,177360,Earthen Ring Farseer*River Crocolisk*Wolfrider*Archmage*Lord of the Arena*Bloodfen Raptor*Bluegill Warrior*Injured Blademaster*Elven Archer*Core Hound*Starving Buzzard*Arcane Shot*Lightwarden*The Black Knight*Worgen Infiltrator*Voodoo Doctor*Leeroy Jenkins*Tauren Warrior*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Explosive Shot*Ysera*Hungry Crab*Hungry Crab*Knife Juggler*Wild Pyromancer*Doomsayer*Animal Companion*Animal Companion
