Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
1291,584,168,3025,5491792,7920000,1000000,2494949,3466540,1121843,67272,5500,76,2182222,27,3,168,67272,Hunter's Mark*Wolfrider*Wolfrider*Southsea Deckhand*Silver Hand Knight*Injured Blademaster*Young Priestess*Worgen Infiltrator*King Mukla*Silvermoon Guardian*Stranglethorn Tiger*Mana Addict*Sunfury Protector*Crazed Alchemist*Dire Wolf Alpha*Shieldbearer*Grimscale Oracle*Murloc Tidecaller*Murloc Tidecaller*Savannah Highmane*Priestess of Elune*Blood Knight*Imp Master*Snipe*Hungry Crab*Faerie Dragon*Violet Teacher*Millhouse Manastorm*Animal Companion*Master Swordsmith
1339,584,173,3064,5358812,7915000,1000000,2538218,3444093,1123183,67075,5500,77,2112222,28,2,173,67075,Wolfrider*Wolfrider*Kobold Geomancer*Southsea Deckhand*Silver Hand Knight*Injured Blademaster*Young Priestess*Worgen Infiltrator*King Mukla*Silvermoon Guardian*Stranglethorn Tiger*Mana Addict*Sunfury Protector*Crazed Alchemist*Dire Wolf Alpha*Shieldbearer*Grimscale Oracle*Murloc Tidecaller*Murloc Tidecaller*Savannah Highmane*Priestess of Elune*Blood Knight*Imp Master*Snipe*Hungry Crab*Faerie Dragon*Violet Teacher*Millhouse Manastorm*Animal Companion*Master Swordsmith
1352,850,168,3071,4772811,8055000,1000000,2739292,3643699,1015518,65006,4860,86,3115555,29,1,168,65006,Goldshire Footman*Hunter's Mark*Earthen Ring Farseer*Stormpike Commando*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Venture Co. Mercenary*Lightwarden*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Shattered Sun Cleric*Questing Adventurer*Pint-Sized Summoner*Defender of Argus*Abomination*Dire Wolf Alpha*Emperor Cobra*Gurubashi Berserker*Murloc Warleader*Scavenging Hyena*King Krush*Bloodsail Raider*Wild Pyromancer*Faerie Dragon*Bloodsail Corsair*Millhouse Manastorm*Flesheating Ghoul*Flesheating Ghoul
1742,1352,176,3250,4969040,8075000,1000000,2856965,3669349,990712,63993,4760,88,3528888,29,1,176,63993,Goldshire Footman*Hunter's Mark*Earthen Ring Farseer*Stormpike Commando*Bloodfen Raptor*Sen'jin Shieldmasta*War Golem*Booty Bay Bodyguard*Venture Co. Mercenary*Lightwarden*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Shattered Sun Cleric*Questing Adventurer*Pint-Sized Summoner*Defender of Argus*Dire Wolf Alpha*Emperor Cobra*Gurubashi Berserker*Murloc Warleader*Scavenging Hyena*King Krush*Bloodsail Raider*Wild Pyromancer*Faerie Dragon*Bloodsail Corsair*Millhouse Manastorm*Flesheating Ghoul*Flesheating Ghoul
2098,1352,176,3367,4993209,8100000,1000000,2770987,3662962,1022222,66049,4500,86,3115555,29,1,176,66049,Goldshire Footman*Hunter's Mark*Earthen Ring Farseer*Stormpike Commando*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Venture Co. Mercenary*Lightwarden*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Shattered Sun Cleric*Questing Adventurer*Pint-Sized Summoner*Defender of Argus*Abomination*Dire Wolf Alpha*Emperor Cobra*Gurubashi Berserker*Raging Worgen*Scavenging Hyena*King Krush*Bloodsail Raider*Wild Pyromancer*Faerie Dragon*Bloodsail Corsair*Millhouse Manastorm*Flesheating Ghoul*Flesheating Ghoul
3049,2370,177,3418,4895483,7750000,1000000,2826451,3465161,1031612,62257,6200,90,4333333,29,1,177,62257,Hunter's Mark*Earthen Ring Farseer*Stormpike Commando*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Venture Co. Mercenary*Lightwarden*The Black Knight*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Shattered Sun Cleric*Questing Adventurer*Pint-Sized Summoner*Pint-Sized Summoner*Defender of Argus*Dire Wolf Alpha*Scavenging Hyena*Scavenging Hyena*King Krush*Onyxia*Bloodsail Raider*Bloodsail Raider*Knife Juggler*Wild Pyromancer*Bloodsail Corsair*Master Swordsmith*Flesheating Ghoul*Flesheating Ghoul
3608,2098,177,3553,5012851,8170000,1000000,2713586,3670746,1041003,68476,2940,82,1995555,29,1,177,68476,Goldshire Footman*Fen Creeper*Hunter's Mark*Earthen Ring Farseer*Stormpike Commando*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Venture Co. Mercenary*Lightwarden*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Shattered Sun Cleric*Questing Adventurer*Pint-Sized Summoner*Defender of Argus*Abomination*Dire Wolf Alpha*Emperor Cobra*Gurubashi Berserker*Raging Worgen*Scavenging Hyena*Bloodsail Raider*Wild Pyromancer*Faerie Dragon*Bloodsail Corsair*Millhouse Manastorm*Flesheating Ghoul*Flesheating Ghoul
7597,6942,179,3674,4842237,7955000,998114,2289126,3512256,1128221,65000,4540,81,3743333,30,0,179,65000,Earthen Ring Farseer*Magma Rager*Ironforge Rifleman*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Wisp*Timber Wolf*Lightwarden*The Black Knight*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Sunwalker*Pint-Sized Summoner*Pint-Sized Summoner*Demolisher*Dire Wolf Alpha*Scavenging Hyena*Scavenging Hyena*King Krush*Priestess of Elune*Bloodsail Raider*Bloodsail Raider*Knife Juggler*Wild Pyromancer*Bloodsail Corsair*Flesheating Ghoul*Flesheating Ghoul
7731,6942,179,3688,4775407,7970000,999372,2343161,3500627,1129861,69890,4580,80,3755555,30,0,179,69890,Earthen Ring Farseer*Ironforge Rifleman*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Wisp*Timber Wolf*Lightwarden*The Black Knight*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Sunwalker*Youthful Brewmaster*Pint-Sized Summoner*Demolisher*Dire Wolf Alpha*Scavenging Hyena*Scavenging Hyena*King Krush*Priestess of Elune*Bloodsail Raider*Bloodsail Raider*Knife Juggler*Wild Pyromancer*Bloodsail Corsair*Master Swordsmith*Flesheating Ghoul*Flesheating Ghoul
8035,7597,183,4032,5050000,7800000,998076,2325641,3513461,1045512,71566,4540,83,3912222,30,0,183,71566,Earthen Ring Farseer*Ironforge Rifleman*Stonetusk Boar*Bloodfen Raptor*Sen'jin Shieldmasta*Booty Bay Bodyguard*Wisp*Darkscale Healer*Timber Wolf*Lightwarden*The Black Knight*Young Priestess*Worgen Infiltrator*Voodoo Doctor*Sunwalker*Pint-Sized Summoner*Pint-Sized Summoner*Demolisher*Dire Wolf Alpha*Scavenging Hyena*Scavenging Hyena*King Krush*Priestess of Elune*Bloodsail Raider*Bloodsail Raider*Knife Juggler*Wild Pyromancer*Bloodsail Corsair*Flesheating Ghoul*Flesheating Ghoul
