Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
933,78,139,1451,3865003,7815000,1019193,3197696,3117722,1417786,164752,4020,92,4195555,26,4,139,164752,Fen Creeper*Corruption*Dread Infernal*Frostwolf Grunt*Frostwolf Grunt*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Elven Archer*Razorfen Hunter*Worgen Infiltrator*Thrallmar Farseer*Youthful Brewmaster*Ancient Brewmaster*Sunfury Protector*Mortal Coil*Doomguard*Twisting Nether*Lord Jaraxxus*Tauren Warrior*Murloc Tidehunter*Dalaran Mage*Blood Knight*Mana Wraith*Sacrificial Pact*Hungry Crab*Hungry Crab*Dread Corsair*Master Swordsmith*Stampeding Kodo*Flesheating Ghoul
967,78,147,1718,4001280,7810000,1018565,3193341,3125480,1396286,214314,2040,91,3165555,26,4,147,214314,Fen Creeper*Corruption*Dread Infernal*Frostwolf Grunt*Frostwolf Grunt*Silverback Patriarch*Lord of the Arena*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Elven Archer*Razorfen Hunter*Ironbeak Owl*Argent Squire*Worgen Infiltrator*Thrallmar Farseer*Youthful Brewmaster*Ancient Brewmaster*Sunfury Protector*Mortal Coil*Doomguard*Twisting Nether*Tauren Warrior*Murloc Tidehunter*Priestess of Elune*Blood Knight*Demonfire*Mana Wraith*Hungry Crab*Master Swordsmith*Flesheating Ghoul
1390,578,157,1871,3762880,8055000,1021725,3375543,3194909,1446306,133026,3780,88,3395555,26,4,157,133026,Fen Creeper*Corruption*Dread Infernal*Frostwolf Grunt*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Elven Archer*Razorfen Hunter*Wisp*Lightwarden*Argent Squire*Worgen Infiltrator*Thrallmar Farseer*Youthful Brewmaster*Ancient Brewmaster*Abomination*Mortal Coil*Twisting Nether*Tauren Warrior*Murloc Tidehunter*Blood Knight*Demonfire*Mana Wraith*Hungry Crab*Dread Corsair*Master Swordsmith*Hogger*Stampeding Kodo*Flesheating Ghoul*Flesheating Ghoul
1650,967,147,1891,4019556,7670000,1020860,3067796,3005215,1445241,214890,2000,88,2862222,26,4,147,214890,Fen Creeper*Corruption*Dread Infernal*Frostwolf Grunt*Frostwolf Grunt*Silverback Patriarch*Lord of the Arena*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Elven Archer*Razorfen Hunter*Razorfen Hunter*Ironbeak Owl*Argent Squire*Worgen Infiltrator*Thrallmar Farseer*Youthful Brewmaster*Ancient Brewmaster*Sunfury Protector*Mortal Coil*Doomguard*Twisting Nether*Tauren Warrior*Murloc Tidehunter*Blood Knight*Demonfire*Mana Wraith*Hungry Crab*Master Swordsmith*Flesheating Ghoul
2891,1914,159,1969,4432846,6850000,1048905,3337956,2940145,1089781,250529,5120,99,5010000,29,1,159,250529,Dread Infernal*Silverback Patriarch*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Injured Blademaster*Lightwarden*Worgen Infiltrator*King Mukla*Novice Engineer*Questing Adventurer*Dark Iron Dwarf*Argent Commander*Pint-Sized Summoner*Defender of Argus*Mortal Coil*Succubus*Tauren Warrior*Tauren Warrior*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Onyxia*Dalaran Mage*Sea Giant*Nightblade*Nightblade*Bloodsail Raider*Wild Pyromancer*Faerie Dragon
3233,2590,159,2000,4792637,6655000,1031555,2787377,2664913,1259954,304971,4420,83,3778888,29,1,159,304971,Dread Infernal*Silverback Patriarch*Southsea Deckhand*Murloc Raider*Young Dragonhawk*Injured Blademaster*Ogre Magi*Venture Co. Mercenary*Wisp*Wisp*Lightwarden*Worgen Infiltrator*King Mukla*Novice Engineer*Questing Adventurer*Dark Iron Dwarf*Argent Commander*Defender of Argus*Dire Wolf Alpha*Succubus*Tauren Warrior*Amani Berserker*Murloc Tidecaller*Onyxia*Dalaran Mage*Nightblade*Demonfire*Bloodsail Raider*Wild Pyromancer*Faerie Dragon
3651,1914,157,2017,4473368,6665000,1040510,3242310,2810202,1122280,266703,5160,92,3462222,29,1,157,266703,Dread Infernal*Silverback Patriarch*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Injured Blademaster*Ironbeak Owl*Lightwarden*Worgen Infiltrator*King Mukla*Novice Engineer*Questing Adventurer*Dark Iron Dwarf*Argent Commander*Pint-Sized Summoner*Defender of Argus*Mortal Coil*Succubus*Tauren Warrior*Tauren Warrior*Murloc Tidehunter*Murloc Warleader*Murloc Warleader*Murloc Tidecaller*Onyxia*Nightblade*Nightblade*Bloodsail Raider*Wild Pyromancer*Faerie Dragon
4153,3651,163,2175,4554900,6785000,1016212,3026529,2723655,1159911,299143,5220,92,3462222,29,1,163,299143,Dread Infernal*Silverback Patriarch*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Injured Blademaster*Lightwarden*Worgen Infiltrator*King Mukla*Questing Adventurer*Dark Iron Dwarf*Argent Commander*Pint-Sized Summoner*Defender of Argus*Felguard*Mortal Coil*Succubus*Succubus*Tauren Warrior*Tauren Warrior*Murloc Tidehunter*Murloc Warleader*Murloc Warleader*Murloc Tidecaller*Onyxia*Nightblade*Nightblade*Bloodsail Raider*Wild Pyromancer*Faerie Dragon
4644,4153,161,2301,4585457,6670000,1017991,2988005,2685157,1154422,279856,5180,90,3600000,29,1,161,279856,Dread Infernal*Voidwalker*Silverback Patriarch*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Injured Blademaster*Lightwarden*Worgen Infiltrator*King Mukla*Questing Adventurer*Dark Iron Dwarf*Argent Commander*Pint-Sized Summoner*Defender of Argus*Felguard*Mortal Coil*Succubus*Succubus*Tauren Warrior*Murloc Tidehunter*Murloc Warleader*Murloc Warleader*Murloc Tidecaller*Onyxia*Nightblade*Nightblade*Bloodsail Raider*Wild Pyromancer*Faerie Dragon
5342,4280,173,2427,4799701,6690000,1061285,2556801,2626307,1332585,371059,4140,76,3715555,29,1,173,371059,Southsea Deckhand*Lord of the Arena*Sen'jin Shieldmasta*Injured Blademaster*Wisp*Lightwarden*Young Priestess*Angry Chicken*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Novice Engineer*Scarlet Crusader*Leper Gnome*Dark Iron Dwarf*Youthful Brewmaster*Pint-Sized Summoner*Defender of Argus*Mortal Coil*Void Terror*Succubus*Murloc Warleader*Murloc Tidecaller*Sea Giant*Blood Knight*Nightblade*Bloodsail Raider*Wild Pyromancer*Faerie Dragon*Faerie Dragon
5736,4644,166,2478,4753998,6565000,1020563,2821020,2613861,1164508,313201,3620,80,2488888,29,1,166,313201,Dread Infernal*Voidwalker*Silverback Patriarch*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Injured Blademaster*Ogre Magi*Wisp*Lightwarden*Worgen Infiltrator*King Mukla*Questing Adventurer*Dark Iron Dwarf*Argent Commander*Pint-Sized Summoner*Defender of Argus*Felguard*Mortal Coil*Succubus*Succubus*Tauren Warrior*Murloc Tidehunter*Murloc Warleader*Murloc Warleader*Murloc Tidecaller*Nightblade*Bloodsail Raider*Wild Pyromancer*Faerie Dragon
8956,7874,177,2568,4654135,6650000,1068421,2605263,2641353,1286466,365524,4080,75,3716666,29,1,177,365524,Southsea Deckhand*Lord of the Arena*Sen'jin Shieldmasta*Injured Blademaster*Wisp*Lightwarden*Young Priestess*Angry Chicken*Worgen Infiltrator*Worgen Infiltrator*King Mukla*Novice Engineer*Scarlet Crusader*Leper Gnome*Dark Iron Dwarf*Youthful Brewmaster*Youthful Brewmaster*Pint-Sized Summoner*Defender of Argus*Mortal Coil*Succubus*Murloc Warleader*Murloc Tidecaller*Sea Giant*Blood Knight*Nightblade*Bloodsail Raider*Wild Pyromancer*Faerie Dragon*Faerie Dragon
9957,8619,173,2582,4784000,6875000,1003636,3106181,2779636,1196363,297235,5460,87,2356666,29,1,173,297235,Dread Infernal*Voidwalker*Southsea Deckhand*Southsea Deckhand*Lord of the Arena*Sen'jin Shieldmasta*Injured Blademaster*Lightwarden*Worgen Infiltrator*King Mukla*Twilight Drake*Questing Adventurer*Dark Iron Dwarf*Pint-Sized Summoner*Mind Control Tech*Defender of Argus*Loot Hoarder*Dire Wolf Alpha*Felguard*Siphon Soul*Tauren Warrior*Tauren Warrior*Murloc Tidehunter*Murloc Tidehunter*Murloc Warleader*Murloc Warleader*Murloc Tidecaller*The Beast*Wild Pyromancer*Faerie Dragon
