Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
1871,1171,120,433,4019283,7260000,1000000,3330578,3576446,758953,219815,5480,99,4076666,26,4,120,219815,Blessing of Kings*Consecration*Earthen Ring Farseer*River Crocolisk*Raid Leader*Southsea Deckhand*Stormpike Commando*Young Dragonhawk*Stonetusk Boar*Sen'jin Shieldmasta*Injured Blademaster*War Golem*Elven Archer*Reckless Rocketeer*Lightwarden*Young Priestess*Argent Squire*Sunwalker*Tinkmaster Overspark*Demolisher*Noble Sacrifice*Emperor Cobra*Avenging Wrath*Tauren Warrior*Mogu'shan Warden*Alexstrasza*Blood Knight*Wild Pyromancer*Southsea Captain*Stampeding Kodo
4617,3866,122,574,3930747,7220000,1000000,3389196,3513157,777008,205921,8340,105,4516666,27,3,122,205921,Blessing of Kings*Consecration*River Crocolisk*Frostwolf Grunt*Frostwolf Grunt*Raid Leader*Southsea Deckhand*Stormpike Commando*Young Dragonhawk*Sen'jin Shieldmasta*War Golem*Elven Archer*Reckless Rocketeer*Reckless Rocketeer*Wisp*The Black Knight*Young Priestess*Argent Squire*Tinkmaster Overspark*Demolisher*Cairne Bloodhoof*Avenging Wrath*Tauren Warrior*Mogu'shan Warden*Alexstrasza*Blood Knight*Wild Pyromancer*Southsea Captain*Master Swordsmith*Stampeding Kodo
5423,3927,123,656,3694502,7185000,999304,3445372,3551844,711203,245436,2340,94,2382222,24,6,123,245436,Blessing of Kings*Blessing of Kings*Consecration*Consecration*Ironfur Grizzly*Silverback Patriarch*Stormpike Commando*Injured Blademaster*Argent Squire*Shattered Sun Cleric*Shattered Sun Cleric*Leper Gnome*Leper Gnome*Twilight Drake*Mana Addict*Argent Commander*Argent Commander*Dire Wolf Alpha*Dire Wolf Alpha*Avenging Wrath*Dalaran Mage*Nightblade*Nightblade*Mana Wraith*Equality*Hungry Crab*Hungry Crab*Wild Pyromancer*Dread Corsair*Master Swordsmith
5719,3927,124,619,3885474,7160000,1000000,3287709,3518156,781424,224969,3680,94,2848888,24,6,124,224969,Blessing of Kings*Blessing of Kings*Consecration*Consecration*Ironfur Grizzly*Injured Blademaster*Ironbeak Owl*Frostwolf Warlord*Argent Squire*Angry Chicken*Voodoo Doctor*Shattered Sun Cleric*Leper Gnome*Twilight Drake*Twilight Drake*Mana Addict*Argent Commander*Dire Wolf Alpha*Dire Wolf Alpha*Tirion Fordring*Avenging Wrath*Dalaran Mage*Nightblade*Mana Wraith*Equality*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Dread Corsair*Master Swordsmith
6026,4958,125,915,4101754,7125000,1000000,3039298,3543859,773333,326358,4580,98,4995555,26,4,125,326358,Blessing of Kings*Consecration*Earthen Ring Farseer*Earthen Ring Farseer*River Crocolisk*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Young Dragonhawk*Stonetusk Boar*Sen'jin Shieldmasta*Sen'jin Shieldmasta*Injured Blademaster*Elven Archer*Reckless Rocketeer*Lightwarden*Young Priestess*Argent Squire*Tinkmaster Overspark*Mind Control Tech*Mountain Giant*Emperor Cobra*Avenging Wrath*Avenging Wrath*Tauren Warrior*Blood Knight*Bloodsail Raider*Wild Pyromancer*Southsea Captain*Stampeding Kodo
6478,5423,126,834,3955192,7030000,1000000,3317211,3487908,716216,241972,2380,91,2298888,24,6,126,241972,Blessing of Kings*Blessing of Kings*Consecration*Consecration*Ironfur Grizzly*Silverback Patriarch*Injured Blademaster*Argent Squire*Shattered Sun Cleric*Shattered Sun Cleric*Leper Gnome*Leper Gnome*Twilight Drake*Mana Addict*Argent Commander*Argent Commander*Dire Wolf Alpha*Dire Wolf Alpha*Avenging Wrath*Dalaran Mage*Nightblade*Nightblade*Mana Wraith*Equality*Hungry Crab*Hungry Crab*Wild Pyromancer*Dread Corsair*Faerie Dragon*Master Swordsmith
6598,5354,127,611,4055631,7280000,999313,3436813,3582417,766483,226636,5520,99,4143333,24,6,127,226636,Blessing of Might*Blessing of Kings*Consecration*Consecration*Earthen Ring Farseer*River Crocolisk*Frostwolf Grunt*Raid Leader*Southsea Deckhand*Southsea Deckhand*Stonetusk Boar*Sen'jin Shieldmasta*Injured Blademaster*War Golem*Abusive Sergeant*Reckless Rocketeer*The Black Knight*Young Priestess*Argent Squire*Stranglethorn Tiger*Acidic Swamp Ooze*Demolisher*Eye for an Eye*Avenging Wrath*Mogu'shan Warden*Alexstrasza*Blood Knight*Blood Knight*Southsea Captain*Stampeding Kodo
7120,5907,130,660,3904248,7415000,1000000,3698583,3622387,794335,165255,3740,101,2565555,24,6,130,165255,Fen Creeper*Blessing of Kings*Consecration*Consecration*Earthen Ring Farseer*River Crocolisk*Frostwolf Grunt*Stormpike Commando*Sen'jin Shieldmasta*Injured Blademaster*War Golem*Reckless Rocketeer*Darkscale Healer*Lightwarden*Young Priestess*Argent Squire*Pint-Sized Summoner*Mind Control Tech*Demolisher*Redemption*Emperor Cobra*Aldor Peacekeeper*Avenging Wrath*Mogu'shan Warden*Blood Knight*Equality*Faerie Dragon*Millhouse Manastorm*Stampeding Kodo*Stampeding Kodo
7232,5719,132,1096,3997916,7200000,998611,3131250,3427083,848611,279746,3520,89,3098888,23,7,132,279746,Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Ironfur Grizzly*Young Dragonhawk*Ironbeak Owl*Frostwolf Warlord*Argent Squire*Angry Chicken*Voodoo Doctor*Shattered Sun Cleric*Leper Gnome*Twilight Drake*Mana Addict*Argent Commander*Dire Wolf Alpha*Dire Wolf Alpha*Tirion Fordring*Avenging Wrath*Dalaran Mage*Nightblade*Mana Wraith*Equality*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Dread Corsair*Master Swordsmith
7784,7232,138,1220,3927827,7205000,999306,3041637,3444829,850104,283098,3620,88,3062222,25,5,138,283098,Blessing of Might*Blessing of Kings*Consecration*Consecration*Frostwolf Grunt*Ironfur Grizzly*Young Dragonhawk*Injured Blademaster*Ironbeak Owl*Frostwolf Warlord*Argent Squire*Angry Chicken*Voodoo Doctor*Shattered Sun Cleric*Scarlet Crusader*Leper Gnome*Twilight Drake*Mana Addict*Argent Commander*Dire Wolf Alpha*Tirion Fordring*Avenging Wrath*Nightblade*Mana Wraith*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Dread Corsair*Master Swordsmith*Master Swordsmith
8310,7686,139,1030,4252715,6905000,999275,3161477,3242577,845763,255487,3120,87,2690000,24,6,139,255487,Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Ironfur Grizzly*Young Dragonhawk*Bluegill Warrior*Ironbeak Owl*Frostwolf Warlord*Young Priestess*Argent Squire*Voodoo Doctor*Shattered Sun Cleric*Twilight Drake*Mana Addict*Argent Commander*Dire Wolf Alpha*Dire Wolf Alpha*Tirion Fordring*Dalaran Mage*Nightblade*Mana Wraith*Equality*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Dread Corsair*Master Swordsmith*Flesheating Ghoul
9239,8310,143,1362,4373880,6700000,1000000,3045522,3131343,879850,326346,3060,84,2760000,24,6,143,326346,Blessing of Might*Blessing of Kings*Blessing of Kings*Consecration*Consecration*Ironfur Grizzly*Young Dragonhawk*Bluegill Warrior*Ironbeak Owl*Frostwolf Warlord*Young Priestess*Argent Squire*Worgen Infiltrator*Voodoo Doctor*Shattered Sun Cleric*Mana Addict*Argent Commander*Dire Wolf Alpha*Dire Wolf Alpha*Tirion Fordring*Dalaran Mage*Nightblade*Mana Wraith*Equality*Hungry Crab*Bloodsail Raider*Wild Pyromancer*Dread Corsair*Master Swordsmith*Flesheating Ghoul
