Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
873,96,107,56,4535243,8725000,1092836,2975358,4000573,1000573,37482,6380,97,3645555,28,2,107,37482,Fen Creeper*Drain Life*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*Acolyte of Pain*King Mukla*Leper Gnome*Sunwalker*Dark Iron Dwarf*Spellbreaker*Ancient Brewmaster*Sunfury Protector*Secretkeeper*Loot Hoarder*Emperor Cobra*Mortal Coil*Succubus*Mogu'shan Warden*Gurubashi Berserker*Raging Worgen*Harvest Golem*Alexstrasza*The Beast*Wild Pyromancer*Doomsayer*Master Swordsmith*Master Swordsmith
909,96,118,203,4579614,9075000,1103581,3166391,4150413,1002754,37632,8060,99,3876666,28,2,118,37632,Fen Creeper*Drain Life*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*The Black Knight*Acolyte of Pain*King Mukla*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Sunfury Protector*Secretkeeper*Loot Hoarder*Emperor Cobra*Mortal Coil*Mogu'shan Warden*Gurubashi Berserker*Raging Worgen*Onyxia*The Beast*Cult Master*Wild Pyromancer*Doomsayer*Bloodsail Corsair*Master Swordsmith*Master Swordsmith
964,96,109,234,4682400,8580000,1104895,3335664,4047202,891025,36853,8040,103,4312222,28,2,109,36853,Fen Creeper*Drain Life*Stormwind Knight*Kobold Geomancer*Silver Hand Knight*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*The Black Knight*Acolyte of Pain*King Mukla*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Secretkeeper*Loot Hoarder*Emperor Cobra*Mortal Coil*Mogu'shan Warden*Gurubashi Berserker*Raging Worgen*Harvest Golem*The Beast*Cult Master*Wild Pyromancer*Doomsayer*Bloodsail Corsair*Deathwing*Master Swordsmith*Master Swordsmith
1003,96,118,362,4640841,9035000,1091864,3017155,4109020,1028776,39921,6400,94,2782222,28,2,118,39921,Fen Creeper*Drain Life*Silverback Patriarch*Stormwind Knight*Kobold Geomancer*Bluegill Warrior*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*The Black Knight*King Mukla*Sunwalker*Dark Iron Dwarf*Ancient Brewmaster*Sunfury Protector*Secretkeeper*Loot Hoarder*Emperor Cobra*Mortal Coil*Mogu'shan Warden*Gurubashi Berserker*Raging Worgen*Harvest Golem*The Beast*Cult Master*Wild Pyromancer*Doomsayer*Bloodsail Corsair*Master Swordsmith*Master Swordsmith
1377,768,116,397,5505108,7830000,1118135,2409323,3575989,1010855,49574,3000,74,2248888,29,1,116,49574,Goldshire Footman*Corruption*Frostwolf Grunt*Southsea Deckhand*Stormpike Commando*Murloc Raider*Injured Blademaster*Chillwind Yeti*Elven Archer*Reckless Rocketeer*Lightwarden*Worgen Infiltrator*Voodoo Doctor*Voodoo Doctor*Scarlet Crusader*Dragonling Mechanic*Leper Gnome*Twilight Drake*Questing Adventurer*Youthful Brewmaster*Pint-Sized Summoner*Mind Control Tech*Loot Hoarder*Flame Imp*Amani Berserker*Dalaran Mage*Priestess of Elune*Blood Knight*Cult Master*Millhouse Manastorm
1434,873,125,608,4940151,8605000,1091226,2845438,3876815,1039511,39710,6340,95,3672222,28,2,125,39710,Fen Creeper*Drain Life*River Crocolisk*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*Acolyte of Pain*King Mukla*Leper Gnome*Sunwalker*Dark Iron Dwarf*Spellbreaker*Ancient Brewmaster*Sunfury Protector*Secretkeeper*Loot Hoarder*Emperor Cobra*Mortal Coil*Succubus*Gurubashi Berserker*Raging Worgen*Harvest Golem*Alexstrasza*The Beast*Wild Pyromancer*Doomsayer*Master Swordsmith*Master Swordsmith
2130,1434,118,711,4935147,8635000,1098436,2542559,3801968,1132020,46567,7960,89,3832222,28,2,118,46567,Fen Creeper*Drain Life*River Crocolisk*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*Young Priestess*King Mukla*Leper Gnome*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Secretkeeper*Loot Hoarder*Lorewalker Cho*Dire Wolf Alpha*Emperor Cobra*Mortal Coil*Succubus*Gurubashi Berserker*Raging Worgen*Harvest Golem*Alexstrasza*The Beast*Wild Pyromancer*Doomsayer*Master Swordsmith*Master Swordsmith
2750,2130,123,713,5018203,8515000,1112742,2531415,3798003,1132706,46394,6400,90,3800000,28,2,123,46394,Fen Creeper*Drain Life*River Crocolisk*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*Young Priestess*King Mukla*Scarlet Crusader*Leper Gnome*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Secretkeeper*Loot Hoarder*Dire Wolf Alpha*Emperor Cobra*Mortal Coil*Succubus*Gurubashi Berserker*Raging Worgen*Harvest Golem*Alexstrasza*The Beast*Wild Pyromancer*Doomsayer*Master Swordsmith*Master Swordsmith
2900,2130,129,1055,5228867,8695000,1099482,2581943,3885566,1101782,44301,6760,92,3928888,27,3,129,44301,Fen Creeper*Drain Life*River Crocolisk*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*Young Priestess*King Mukla*Leper Gnome*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Secretkeeper*Loot Hoarder*Dire Wolf Alpha*Emperor Cobra*Mortal Coil*Succubus*Bane of Doom*Gurubashi Berserker*Raging Worgen*Harvest Golem*Alexstrasza*The Beast*Wild Pyromancer*Doomsayer*Master Swordsmith*Master Swordsmith
4541,3248,132,1264,5489732,8035000,1109520,2415059,3495955,1138145,48136,9100,81,2943333,28,2,132,48136,Fen Creeper*Drain Life*River Crocolisk*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Young Priestess*Voodoo Doctor*King Mukla*Leper Gnome*Dark Iron Dwarf*Sunfury Protector*Loot Hoarder*Lorewalker Cho*Demolisher*Dire Wolf Alpha*Emperor Cobra*Mortal Coil*Succubus*Amani Berserker*Gurubashi Berserker*Raging Worgen*Harvest Golem*Alexstrasza*The Beast*Wild Pyromancer*Millhouse Manastorm*Master Swordsmith*Master Swordsmith
6584,6146,126,1276,5318042,8175000,1082568,2878287,3741284,988379,42072,9600,97,4045555,28,2,126,42072,Fen Creeper*Drain Life*River Crocolisk*Stormwind Knight*Abusive Sergeant*Abusive Sergeant*Stormwind Champion*The Black Knight*Young Priestess*King Mukla*Leper Gnome*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Secretkeeper*Loot Hoarder*Dire Wolf Alpha*Emperor Cobra*Succubus*Bane of Doom*Gurubashi Berserker*Raging Worgen*Harvest Golem*Nat Pagle*Alexstrasza*The Beast*Wild Pyromancer*Faerie Dragon*Master Swordsmith*Master Swordsmith
8776,4798,134,1528,5315632,8380000,1106205,2605608,3770286,1062649,46630,7640,87,3623333,29,1,134,46630,Fen Creeper*River Crocolisk*Stormwind Knight*Kobold Geomancer*Abusive Sergeant*Abusive Sergeant*Darkscale Healer*Young Priestess*Voodoo Doctor*King Mukla*Leper Gnome*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Loot Hoarder*Lorewalker Cho*Dire Wolf Alpha*Dire Wolf Alpha*Emperor Cobra*Mortal Coil*Succubus*Raging Worgen*Harvest Golem*Alexstrasza*The Beast*Priestess of Elune*Mana Wraith*Wild Pyromancer*Master Swordsmith*Master Swordsmith
